YearAndMonth,Year,RegionName,Metro,State,SizeRank,Price Reduction
2018-03,2018,Spring Branch,San Antonio-New Braunfels,TX,2922,1.834
2018-03,2018,La Marque,Houston-The Woodlands-Sugar Land,TX,2945,3.488
2018-03,2018,Pecan Grove,Houston-The Woodlands-Sugar Land,TX,3019,2.667
2018-03,2018,Canyon Lake,San Antonio-New Braunfels,TX,3113,2.586
2018-03,2018,Timberwood Park,San Antonio-New Braunfels,TX,3224,1.25
2018-03,2018,Seabrook,Houston-The Woodlands-Sugar Land,TX,3256,3.076
2018-03,2018,Sienna Plantation,Houston-The Woodlands-Sugar Land,TX,3418,1.87
2018-03,2018,Fulshear,Houston-The Woodlands-Sugar Land,TX,3683,2.229
2018-03,2018,Fair Oaks Ranch,San Antonio-New Braunfels,TX,3766,1.495
2018-09,2018,Houston,Houston-The Woodlands-Sugar Land,TX,3,2.885
2018-09,2018,San Antonio,San Antonio-New Braunfels,TX,5,2.088
2018-09,2018,Spring,Houston-The Woodlands-Sugar Land,TX,113,2.198
2018-09,2018,Sugar Land,Houston-The Woodlands-Sugar Land,TX,191,2.553
2018-09,2018,Cypress,Houston-The Woodlands-Sugar Land,TX,213,2.33
2018-09,2018,Conroe,Houston-The Woodlands-Sugar Land,TX,222,2.357
2018-09,2018,Pasadena,Houston-The Woodlands-Sugar Land,TX,227,3.129
2018-09,2018,Pearland,Houston-The Woodlands-Sugar Land,TX,277,2.541
2018-09,2018,The Woodlands,Houston-The Woodlands-Sugar Land,TX,379,2.361
2018-09,2018,League City,Houston-The Woodlands-Sugar Land,TX,403,2.327
2018-09,2018,New Braunfels,San Antonio-New Braunfels,TX,430,2.001
2018-09,2018,Missouri City,Houston-The Woodlands-Sugar Land,TX,595,2.36
2018-09,2018,Richmond,Houston-The Woodlands-Sugar Land,TX,600,2.291
2018-09,2018,Tomball,Houston-The Woodlands-Sugar Land,TX,606,2.353
2018-09,2018,Atascocita,Houston-The Woodlands-Sugar Land,TX,639,2.048
2018-09,2018,Baytown,Houston-The Woodlands-Sugar Land,TX,653,2.655
2018-09,2018,Galveston,Houston-The Woodlands-Sugar Land,TX,1090,3.659
2018-09,2018,Katy,Houston-The Woodlands-Sugar Land,TX,1167,2.202
2018-09,2018,Seguin,San Antonio-New Braunfels,TX,1172,2.942
2018-09,2018,Texas City,Houston-The Woodlands-Sugar Land,TX,1254,3.717
2018-09,2018,Montgomery,Houston-The Woodlands-Sugar Land,TX,1373,2.418
2018-09,2018,Boerne,San Antonio-New Braunfels,TX,1416,2.084
2018-09,2018,Friendswood,Houston-The Woodlands-Sugar Land,TX,1427,2.825
2018-09,2018,Converse,San Antonio-New Braunfels,TX,1448,2.032
2018-09,2018,La Porte,Houston-The Woodlands-Sugar Land,TX,1668,2.513
2018-09,2018,Deer Park,Houston-The Woodlands-Sugar Land,TX,1679,3.655
2018-09,2018,Cibolo,San Antonio-New Braunfels,TX,1728,1.639
2018-09,2018,Porter,Houston-The Woodlands-Sugar Land,TX,1733,2.323
2018-09,2018,Willis,Houston-The Woodlands-Sugar Land,TX,1799,3.014
2018-09,2018,Rosenberg,Houston-The Woodlands-Sugar Land,TX,1828,2.11
2018-09,2018,Schertz,San Antonio-New Braunfels,TX,1831,2.303
2018-09,2018,Lake Jackson,Houston-The Woodlands-Sugar Land,TX,1935,2.219
2018-09,2018,Crosby,Houston-The Woodlands-Sugar Land,TX,2007,2.395
2018-09,2018,Alvin,Houston-The Woodlands-Sugar Land,TX,2307,2.496
2018-09,2018,Helotes,San Antonio-New Braunfels,TX,2392,1.462
2018-09,2018,Floresville,San Antonio-New Braunfels,TX,2409,2.264
2018-09,2018,Manvel,Houston-The Woodlands-Sugar Land,TX,2658,3.078
2018-09,2018,Bellaire,Houston-The Woodlands-Sugar Land,TX,2715,3.426
2018-09,2018,Dickinson,Houston-The Woodlands-Sugar Land,TX,2842,3.571
2018-09,2018,Angleton,Houston-The Woodlands-Sugar Land,TX,2883,3.849
2018-09,2018,Spring Branch,San Antonio-New Braunfels,TX,2922,2.179
2018-09,2018,La Marque,Houston-The Woodlands-Sugar Land,TX,2945,2.701
2018-09,2018,Pecan Grove,Houston-The Woodlands-Sugar Land,TX,3019,2.245
2018-09,2018,Canyon Lake,San Antonio-New Braunfels,TX,3113,2.779
2018-09,2018,Timberwood Park,San Antonio-New Braunfels,TX,3224,1.578
2018-09,2018,Seabrook,Houston-The Woodlands-Sugar Land,TX,3256,2.857
2018-09,2018,Sienna Plantation,Houston-The Woodlands-Sugar Land,TX,3418,2.63
2018-09,2018,Fulshear,Houston-The Woodlands-Sugar Land,TX,3683,2.106
2018-09,2018,Fair Oaks Ranch,San Antonio-New Braunfels,TX,3766,2.506
2018-05,2018,Houston,Houston-The Woodlands-Sugar Land,TX,3,2.927
2018-05,2018,San Antonio,San Antonio-New Braunfels,TX,5,2.097
2018-05,2018,Spring,Houston-The Woodlands-Sugar Land,TX,113,2.341
2018-05,2018,Sugar Land,Houston-The Woodlands-Sugar Land,TX,191,2.379
2018-05,2018,Cypress,Houston-The Woodlands-Sugar Land,TX,213,2.222
2018-05,2018,Conroe,Houston-The Woodlands-Sugar Land,TX,222,2.494
2018-05,2018,Pasadena,Houston-The Woodlands-Sugar Land,TX,227,4.351
2018-05,2018,Pearland,Houston-The Woodlands-Sugar Land,TX,277,2.349
2018-05,2018,The Woodlands,Houston-The Woodlands-Sugar Land,TX,379,2.223
2018-05,2018,League City,Houston-The Woodlands-Sugar Land,TX,403,2.578
2018-05,2018,New Braunfels,San Antonio-New Braunfels,TX,430,1.893
2018-05,2018,Missouri City,Houston-The Woodlands-Sugar Land,TX,595,2.018
2018-05,2018,Richmond,Houston-The Woodlands-Sugar Land,TX,600,2.312
2018-05,2018,Tomball,Houston-The Woodlands-Sugar Land,TX,606,2.118
2018-05,2018,Atascocita,Houston-The Woodlands-Sugar Land,TX,639,2.222
2018-05,2018,Baytown,Houston-The Woodlands-Sugar Land,TX,653,2.792
2018-05,2018,Galveston,Houston-The Woodlands-Sugar Land,TX,1090,3.578
2018-05,2018,Katy,Houston-The Woodlands-Sugar Land,TX,1167,2.256
2018-05,2018,Seguin,San Antonio-New Braunfels,TX,1172,2.483
2018-05,2018,Texas City,Houston-The Woodlands-Sugar Land,TX,1254,2.785
2018-05,2018,Montgomery,Houston-The Woodlands-Sugar Land,TX,1373,2.223
2018-05,2018,Boerne,San Antonio-New Braunfels,TX,1416,1.692
2018-05,2018,Friendswood,Houston-The Woodlands-Sugar Land,TX,1427,3.227
2018-05,2018,Converse,San Antonio-New Braunfels,TX,1448,2.409
2018-05,2018,La Porte,Houston-The Woodlands-Sugar Land,TX,1668,2.964
2018-05,2018,Deer Park,Houston-The Woodlands-Sugar Land,TX,1679,3.228
2018-05,2018,Cibolo,San Antonio-New Braunfels,TX,1728,1.707
2018-05,2018,Porter,Houston-The Woodlands-Sugar Land,TX,1733,2.376
2018-05,2018,Willis,Houston-The Woodlands-Sugar Land,TX,1799,2.274
2018-05,2018,Rosenberg,Houston-The Woodlands-Sugar Land,TX,1828,2.738
2018-05,2018,Schertz,San Antonio-New Braunfels,TX,1831,1.789
2018-05,2018,Lake Jackson,Houston-The Woodlands-Sugar Land,TX,1935,3.452
2018-05,2018,Crosby,Houston-The Woodlands-Sugar Land,TX,2007,3.226
2018-05,2018,Alvin,Houston-The Woodlands-Sugar Land,TX,2307,3.144
2018-05,2018,Helotes,San Antonio-New Braunfels,TX,2392,1.967
2018-05,2018,Floresville,San Antonio-New Braunfels,TX,2409,3.478
2018-05,2018,Manvel,Houston-The Woodlands-Sugar Land,TX,2658,2.002
2018-05,2018,Bellaire,Houston-The Woodlands-Sugar Land,TX,2715,4.005
2018-05,2018,Dickinson,Houston-The Woodlands-Sugar Land,TX,2842,2.172
2018-05,2018,Angleton,Houston-The Woodlands-Sugar Land,TX,2883,2.667
2018-05,2018,Spring Branch,San Antonio-New Braunfels,TX,2922,2.484
2018-05,2018,La Marque,Houston-The Woodlands-Sugar Land,TX,2945,3.333
2018-05,2018,Pecan Grove,Houston-The Woodlands-Sugar Land,TX,3019,2.153
2018-05,2018,Canyon Lake,San Antonio-New Braunfels,TX,3113,2.493
2018-05,2018,Timberwood Park,San Antonio-New Braunfels,TX,3224,1.81
2018-05,2018,Seabrook,Houston-The Woodlands-Sugar Land,TX,3256,2.938
2018-05,2018,Sienna Plantation,Houston-The Woodlands-Sugar Land,TX,3418,2.174
2018-05,2018,Fulshear,Houston-The Woodlands-Sugar Land,TX,3683,2.471
2018-05,2018,Fair Oaks Ranch,San Antonio-New Braunfels,TX,3766,2.014
2018-06,2018,Houston,Houston-The Woodlands-Sugar Land,TX,3,2.879
2018-06,2018,San Antonio,San Antonio-New Braunfels,TX,5,2.057
2018-06,2018,Spring,Houston-The Woodlands-Sugar Land,TX,113,2.382
2018-06,2018,Sugar Land,Houston-The Woodlands-Sugar Land,TX,191,2.225
2018-06,2018,Cypress,Houston-The Woodlands-Sugar Land,TX,213,2.222
2018-06,2018,Conroe,Houston-The Woodlands-Sugar Land,TX,222,2.571
2018-06,2018,Pasadena,Houston-The Woodlands-Sugar Land,TX,227,3.415
2018-06,2018,Pearland,Houston-The Woodlands-Sugar Land,TX,277,2.128
2018-06,2018,The Woodlands,Houston-The Woodlands-Sugar Land,TX,379,2.484
2018-06,2018,League City,Houston-The Woodlands-Sugar Land,TX,403,2.368
2018-06,2018,New Braunfels,San Antonio-New Braunfels,TX,430,1.808
2018-06,2018,Missouri City,Houston-The Woodlands-Sugar Land,TX,595,2.779
2018-06,2018,Richmond,Houston-The Woodlands-Sugar Land,TX,600,2.261
2018-06,2018,Tomball,Houston-The Woodlands-Sugar Land,TX,606,2.192
2018-06,2018,Atascocita,Houston-The Woodlands-Sugar Land,TX,639,2.116
2018-06,2018,Baytown,Houston-The Woodlands-Sugar Land,TX,653,2.954
2018-06,2018,Galveston,Houston-The Woodlands-Sugar Land,TX,1090,3.772
2018-06,2018,Katy,Houston-The Woodlands-Sugar Land,TX,1167,2.024
2018-06,2018,Seguin,San Antonio-New Braunfels,TX,1172,2.632
2018-06,2018,Texas City,Houston-The Woodlands-Sugar Land,TX,1254,3.444
2018-06,2018,Montgomery,Houston-The Woodlands-Sugar Land,TX,1373,2.775
2018-06,2018,Boerne,San Antonio-New Braunfels,TX,1416,1.734
2018-06,2018,Friendswood,Houston-The Woodlands-Sugar Land,TX,1427,2.926
2018-06,2018,Converse,San Antonio-New Braunfels,TX,1448,2.01
2018-06,2018,La Porte,Houston-The Woodlands-Sugar Land,TX,1668,3.288
2018-06,2018,Deer Park,Houston-The Woodlands-Sugar Land,TX,1679,2.382
2018-06,2018,Cibolo,San Antonio-New Braunfels,TX,1728,1.755
2018-06,2018,Porter,Houston-The Woodlands-Sugar Land,TX,1733,2.043
2018-06,2018,Willis,Houston-The Woodlands-Sugar Land,TX,1799,2.003
2018-06,2018,Rosenberg,Houston-The Woodlands-Sugar Land,TX,1828,2.191
2018-06,2018,Schertz,San Antonio-New Braunfels,TX,1831,1.932
2018-06,2018,Lake Jackson,Houston-The Woodlands-Sugar Land,TX,1935,3.86
2018-06,2018,Crosby,Houston-The Woodlands-Sugar Land,TX,2007,2.381
2018-06,2018,Alvin,Houston-The Woodlands-Sugar Land,TX,2307,2.814
2018-06,2018,Helotes,San Antonio-New Braunfels,TX,2392,2.105
2018-06,2018,Floresville,San Antonio-New Braunfels,TX,2409,1.603
2018-06,2018,Manvel,Houston-The Woodlands-Sugar Land,TX,2658,2.752
2018-06,2018,Bellaire,Houston-The Woodlands-Sugar Land,TX,2715,3.228
2018-06,2018,Dickinson,Houston-The Woodlands-Sugar Land,TX,2842,3.552
2018-06,2018,Angleton,Houston-The Woodlands-Sugar Land,TX,2883,2.986
2018-06,2018,Spring Branch,San Antonio-New Braunfels,TX,2922,1.47
2018-06,2018,La Marque,Houston-The Woodlands-Sugar Land,TX,2945,3.432
2018-06,2018,Pecan Grove,Houston-The Woodlands-Sugar Land,TX,3019,2.223
2018-06,2018,Canyon Lake,San Antonio-New Braunfels,TX,3113,2.55
2018-06,2018,Timberwood Park,San Antonio-New Braunfels,TX,3224,1.491
2018-06,2018,Seabrook,Houston-The Woodlands-Sugar Land,TX,3256,3.112
2018-06,2018,Sienna Plantation,Houston-The Woodlands-Sugar Land,TX,3418,2.333
2018-06,2018,Fulshear,Houston-The Woodlands-Sugar Land,TX,3683,2.777
2018-06,2018,Fair Oaks Ranch,San Antonio-New Braunfels,TX,3766,2.506
2018-07,2018,Houston,Houston-The Woodlands-Sugar Land,TX,3,2.847
2018-07,2018,San Antonio,San Antonio-New Braunfels,TX,5,2.278
2018-07,2018,Spring,Houston-The Woodlands-Sugar Land,TX,113,2.457
2018-07,2018,Sugar Land,Houston-The Woodlands-Sugar Land,TX,191,2.482
2018-07,2018,Cypress,Houston-The Woodlands-Sugar Land,TX,213,2.222
2018-07,2018,Conroe,Houston-The Woodlands-Sugar Land,TX,222,2.441
2018-07,2018,Pasadena,Houston-The Woodlands-Sugar Land,TX,227,3.361
2018-07,2018,Pearland,Houston-The Woodlands-Sugar Land,TX,277,2.27
2018-07,2018,The Woodlands,Houston-The Woodlands-Sugar Land,TX,379,2.5
2018-07,2018,League City,Houston-The Woodlands-Sugar Land,TX,403,2.333
2018-07,2018,New Braunfels,San Antonio-New Braunfels,TX,430,2.151
2018-07,2018,Missouri City,Houston-The Woodlands-Sugar Land,TX,595,2.778
2018-07,2018,Richmond,Houston-The Woodlands-Sugar Land,TX,600,2.24
2018-07,2018,Tomball,Houston-The Woodlands-Sugar Land,TX,606,2.175
2018-07,2018,Atascocita,Houston-The Woodlands-Sugar Land,TX,639,2.501
2018-07,2018,Baytown,Houston-The Woodlands-Sugar Land,TX,653,2.633
2018-07,2018,Galveston,Houston-The Woodlands-Sugar Land,TX,1090,3.883
2018-07,2018,Katy,Houston-The Woodlands-Sugar Land,TX,1167,2.632
2018-07,2018,Seguin,San Antonio-New Braunfels,TX,1172,2.778
2018-07,2018,Texas City,Houston-The Woodlands-Sugar Land,TX,1254,3.409
2018-07,2018,Montgomery,Houston-The Woodlands-Sugar Land,TX,1373,2.669
2018-07,2018,Boerne,San Antonio-New Braunfels,TX,1416,2.092
2018-07,2018,Friendswood,Houston-The Woodlands-Sugar Land,TX,1427,2.92
2018-07,2018,Converse,San Antonio-New Braunfels,TX,1448,1.705
2018-07,2018,La Porte,Houston-The Woodlands-Sugar Land,TX,1668,3.333
2018-07,2018,Deer Park,Houston-The Woodlands-Sugar Land,TX,1679,3.065
2018-07,2018,Cibolo,San Antonio-New Braunfels,TX,1728,1.798
2018-07,2018,Porter,Houston-The Woodlands-Sugar Land,TX,1733,2.147
2018-07,2018,Willis,Houston-The Woodlands-Sugar Land,TX,1799,2.581
2018-07,2018,Rosenberg,Houston-The Woodlands-Sugar Land,TX,1828,2.379
2018-07,2018,Schertz,San Antonio-New Braunfels,TX,1831,2.194
2018-07,2018,Lake Jackson,Houston-The Woodlands-Sugar Land,TX,1935,2.938
2018-07,2018,Crosby,Houston-The Woodlands-Sugar Land,TX,2007,3.28
2018-07,2018,Alvin,Houston-The Woodlands-Sugar Land,TX,2307,2.444
2018-07,2018,Helotes,San Antonio-New Braunfels,TX,2392,2.299
2018-07,2018,Floresville,San Antonio-New Braunfels,TX,2409,1.818
2018-07,2018,Manvel,Houston-The Woodlands-Sugar Land,TX,2658,2.381
2018-07,2018,Bellaire,Houston-The Woodlands-Sugar Land,TX,2715,3.496
2018-07,2018,Dickinson,Houston-The Woodlands-Sugar Land,TX,2842,3.719
2018-07,2018,Angleton,Houston-The Woodlands-Sugar Land,TX,2883,3.344
2018-07,2018,Spring Branch,San Antonio-New Braunfels,TX,2922,2.398
2018-07,2018,La Marque,Houston-The Woodlands-Sugar Land,TX,2945,3.638
2018-07,2018,Pecan Grove,Houston-The Woodlands-Sugar Land,TX,3019,2.075
2018-07,2018,Canyon Lake,San Antonio-New Braunfels,TX,3113,2.794
2018-07,2018,Timberwood Park,San Antonio-New Braunfels,TX,3224,1.835
2018-07,2018,Seabrook,Houston-The Woodlands-Sugar Land,TX,3256,1.874
2018-07,2018,Sienna Plantation,Houston-The Woodlands-Sugar Land,TX,3418,2.451
2018-07,2018,Fulshear,Houston-The Woodlands-Sugar Land,TX,3683,2.214
2018-07,2018,Fair Oaks Ranch,San Antonio-New Braunfels,TX,3766,3.32
2018-02,2018,Houston,Houston-The Woodlands-Sugar Land,TX,3,3.017
2018-02,2018,San Antonio,San Antonio-New Braunfels,TX,5,2.222
2018-02,2018,Spring,Houston-The Woodlands-Sugar Land,TX,113,2.411
2018-02,2018,Sugar Land,Houston-The Woodlands-Sugar Land,TX,191,2.326
2018-02,2018,Cypress,Houston-The Woodlands-Sugar Land,TX,213,2.535
2018-02,2018,Conroe,Houston-The Woodlands-Sugar Land,TX,222,2.473
2018-02,2018,Pasadena,Houston-The Woodlands-Sugar Land,TX,227,3.064
2018-02,2018,Pearland,Houston-The Woodlands-Sugar Land,TX,277,2.234
2018-02,2018,The Woodlands,Houston-The Woodlands-Sugar Land,TX,379,2.568
2018-02,2018,League City,Houston-The Woodlands-Sugar Land,TX,403,1.798
2018-02,2018,New Braunfels,San Antonio-New Braunfels,TX,430,2.004
2018-02,2018,Missouri City,Houston-The Woodlands-Sugar Land,TX,595,2.196
2018-02,2018,Richmond,Houston-The Woodlands-Sugar Land,TX,600,2.667
2018-02,2018,Tomball,Houston-The Woodlands-Sugar Land,TX,606,2.155
2018-02,2018,Atascocita,Houston-The Woodlands-Sugar Land,TX,639,2.336
2018-02,2018,Baytown,Houston-The Woodlands-Sugar Land,TX,653,2.703
2018-02,2018,Galveston,Houston-The Woodlands-Sugar Land,TX,1090,4.175
2018-02,2018,Katy,Houston-The Woodlands-Sugar Land,TX,1167,2.045
2018-02,2018,Seguin,San Antonio-New Braunfels,TX,1172,2.146
2018-02,2018,Texas City,Houston-The Woodlands-Sugar Land,TX,1254,2.995
2018-02,2018,Montgomery,Houston-The Woodlands-Sugar Land,TX,1373,2.564
2018-02,2018,Boerne,San Antonio-New Braunfels,TX,1416,2.902
2018-02,2018,Friendswood,Houston-The Woodlands-Sugar Land,TX,1427,3.308
2018-02,2018,Converse,San Antonio-New Braunfels,TX,1448,2.08
2018-02,2018,La Porte,Houston-The Woodlands-Sugar Land,TX,1668,2.505
2018-02,2018,Deer Park,Houston-The Woodlands-Sugar Land,TX,1679,2.724
2018-02,2018,Cibolo,San Antonio-New Braunfels,TX,1728,1.538
2018-02,2018,Porter,Houston-The Woodlands-Sugar Land,TX,1733,2.536
2018-02,2018,Willis,Houston-The Woodlands-Sugar Land,TX,1799,2.575
2018-02,2018,Rosenberg,Houston-The Woodlands-Sugar Land,TX,1828,4.377
2018-02,2018,Schertz,San Antonio-New Braunfels,TX,1831,2.274
2018-02,2018,Lake Jackson,Houston-The Woodlands-Sugar Land,TX,1935,2.872
2018-02,2018,Crosby,Houston-The Woodlands-Sugar Land,TX,2007,2.454
2018-02,2018,Alvin,Houston-The Woodlands-Sugar Land,TX,2307,3.418
2018-02,2018,Helotes,San Antonio-New Braunfels,TX,2392,0.979
2018-02,2018,Floresville,San Antonio-New Braunfels,TX,2409,1.367
2018-02,2018,Manvel,Houston-The Woodlands-Sugar Land,TX,2658,3.217
2018-02,2018,Bellaire,Houston-The Woodlands-Sugar Land,TX,2715,3.336
2018-02,2018,Dickinson,Houston-The Woodlands-Sugar Land,TX,2842,4.587
2018-02,2018,Angleton,Houston-The Woodlands-Sugar Land,TX,2883,3.022
2018-02,2018,Spring Branch,San Antonio-New Braunfels,TX,2922,2.913
2018-02,2018,La Marque,Houston-The Woodlands-Sugar Land,TX,2945,4.607
2018-02,2018,Pecan Grove,Houston-The Woodlands-Sugar Land,TX,3019,1.924
2018-02,2018,Canyon Lake,San Antonio-New Braunfels,TX,3113,2.412
2018-02,2018,Timberwood Park,San Antonio-New Braunfels,TX,3224,1.516
2018-02,2018,Seabrook,Houston-The Woodlands-Sugar Land,TX,3256,1.787
2018-02,2018,Sienna Plantation,Houston-The Woodlands-Sugar Land,TX,3418,1.947
2018-02,2018,Fulshear,Houston-The Woodlands-Sugar Land,TX,3683,2.411
2018-02,2018,Fair Oaks Ranch,San Antonio-New Braunfels,TX,3766,0.992
2018-10,2018,Houston,Houston-The Woodlands-Sugar Land,TX,3,2.927
2018-10,2018,San Antonio,San Antonio-New Braunfels,TX,5,2.062
2018-10,2018,Spring,Houston-The Woodlands-Sugar Land,TX,113,2.381
2018-10,2018,Sugar Land,Houston-The Woodlands-Sugar Land,TX,191,2.175
2018-10,2018,Cypress,Houston-The Woodlands-Sugar Land,TX,213,2.245
2018-10,2018,Conroe,Houston-The Woodlands-Sugar Land,TX,222,2.778
2018-10,2018,Pasadena,Houston-The Woodlands-Sugar Land,TX,227,3.203
2018-10,2018,Pearland,Houston-The Woodlands-Sugar Land,TX,277,2.182
2018-10,2018,The Woodlands,Houston-The Woodlands-Sugar Land,TX,379,2.283
2018-10,2018,League City,Houston-The Woodlands-Sugar Land,TX,403,2.564
2018-10,2018,New Braunfels,San Antonio-New Braunfels,TX,430,2.04
2018-10,2018,Missouri City,Houston-The Woodlands-Sugar Land,TX,595,2.874
2018-10,2018,Richmond,Houston-The Woodlands-Sugar Land,TX,600,2.583
2018-10,2018,Tomball,Houston-The Woodlands-Sugar Land,TX,606,2.284
2018-10,2018,Atascocita,Houston-The Woodlands-Sugar Land,TX,639,2.305
2018-10,2018,Baytown,Houston-The Woodlands-Sugar Land,TX,653,3.136
2018-10,2018,Galveston,Houston-The Woodlands-Sugar Land,TX,1090,3.796
2018-10,2018,Katy,Houston-The Woodlands-Sugar Land,TX,1167,2.501
2018-10,2018,Seguin,San Antonio-New Braunfels,TX,1172,2.875
2018-10,2018,Texas City,Houston-The Woodlands-Sugar Land,TX,1254,3.009
2018-10,2018,Montgomery,Houston-The Woodlands-Sugar Land,TX,1373,2.854
2018-10,2018,Boerne,San Antonio-New Braunfels,TX,1416,2.023
2018-10,2018,Friendswood,Houston-The Woodlands-Sugar Land,TX,1427,2.741
2018-10,2018,Converse,San Antonio-New Braunfels,TX,1448,1.685
2018-10,2018,La Porte,Houston-The Woodlands-Sugar Land,TX,1668,2.694
2018-10,2018,Deer Park,Houston-The Woodlands-Sugar Land,TX,1679,2.481
2018-10,2018,Cibolo,San Antonio-New Braunfels,TX,1728,1.854
2018-10,2018,Porter,Houston-The Woodlands-Sugar Land,TX,1733,2.405
2018-10,2018,Willis,Houston-The Woodlands-Sugar Land,TX,1799,2.684
2018-10,2018,Rosenberg,Houston-The Woodlands-Sugar Land,TX,1828,2.986
2018-10,2018,Schertz,San Antonio-New Braunfels,TX,1831,1.582
2018-10,2018,Lake Jackson,Houston-The Woodlands-Sugar Land,TX,1935,2.929
2018-10,2018,Crosby,Houston-The Woodlands-Sugar Land,TX,2007,2.857
2018-10,2018,Alvin,Houston-The Woodlands-Sugar Land,TX,2307,1.832
2018-10,2018,Helotes,San Antonio-New Braunfels,TX,2392,1.667
2018-10,2018,Floresville,San Antonio-New Braunfels,TX,2409,3.449
2018-10,2018,Manvel,Houston-The Woodlands-Sugar Land,TX,2658,2.942
2018-10,2018,Bellaire,Houston-The Woodlands-Sugar Land,TX,2715,3.14
2018-10,2018,Dickinson,Houston-The Woodlands-Sugar Land,TX,2842,2.74
2018-10,2018,Angleton,Houston-The Woodlands-Sugar Land,TX,2883,2.744
2018-10,2018,Spring Branch,San Antonio-New Braunfels,TX,2922,2.223
2018-10,2018,La Marque,Houston-The Woodlands-Sugar Land,TX,2945,3.306
2018-10,2018,Pecan Grove,Houston-The Woodlands-Sugar Land,TX,3019,1.967
2018-10,2018,Canyon Lake,San Antonio-New Braunfels,TX,3113,2.366
2018-10,2018,Timberwood Park,San Antonio-New Braunfels,TX,3224,1.362
2018-10,2018,Seabrook,Houston-The Woodlands-Sugar Land,TX,3256,1.936
2018-10,2018,Sienna Plantation,Houston-The Woodlands-Sugar Land,TX,3418,2.098
2018-10,2018,Fulshear,Houston-The Woodlands-Sugar Land,TX,3683,2.396
2018-10,2018,Fair Oaks Ranch,San Antonio-New Braunfels,TX,3766,2.728
2018-08,2018,Houston,Houston-The Woodlands-Sugar Land,TX,3,2.928
2018-08,2018,San Antonio,San Antonio-New Braunfels,TX,5,2.175
2018-08,2018,Spring,Houston-The Woodlands-Sugar Land,TX,113,2.267
2018-08,2018,Sugar Land,Houston-The Woodlands-Sugar Land,TX,191,2.469
2018-08,2018,Cypress,Houston-The Woodlands-Sugar Land,TX,213,2.182
2018-08,2018,Conroe,Houston-The Woodlands-Sugar Land,TX,222,2.332
2018-08,2018,Pasadena,Houston-The Woodlands-Sugar Land,TX,227,3.302
2018-08,2018,Pearland,Houston-The Woodlands-Sugar Land,TX,277,2.326
2018-08,2018,The Woodlands,Houston-The Woodlands-Sugar Land,TX,379,2.485
2018-08,2018,League City,Houston-The Woodlands-Sugar Land,TX,403,2.356
2018-08,2018,New Braunfels,San Antonio-New Braunfels,TX,430,2.314
2018-08,2018,Missouri City,Houston-The Woodlands-Sugar Land,TX,595,2.281
2018-08,2018,Richmond,Houston-The Woodlands-Sugar Land,TX,600,2.45
2018-08,2018,Tomball,Houston-The Woodlands-Sugar Land,TX,606,2.391
2018-08,2018,Atascocita,Houston-The Woodlands-Sugar Land,TX,639,2.274
