SizeRank,Date,City,Value
8058,11/1/07,Dallas,229600
8068,11/1/07,Houston,106400
8110,11/1/07,El Paso,110100
8129,11/1/07,Austin,483900
8505,11/1/07,Dallas,67400
8571,11/1/07,Dallas,184200
8646,11/1/07,Dallas,127300
8662,11/1/07,San Antonio,326800
8684,11/1/07,Dallas,130900
8688,11/1/07,Corpus Christi,383000
8692,11/1/07,San Antonio,346500
8774,11/1/07,Austin,729200
8823,11/1/07,Dallas,76100
9024,11/1/07,Dallas,181200
9039,11/1/07,Austin,105000
9066,11/1/07,San Antonio,528000
9076,11/1/07,Dallas,160000
9110,11/1/07,Austin,106400
9167,11/1/07,Houston,127900
9482,11/1/07,San Antonio,244700
9666,11/1/07,Houston,162700
9682,11/1/07,Dallas,161300
9713,11/1/07,Houston,181400
9883,11/1/07,Austin,431500
9888,11/1/07,Houston,199000
9907,11/1/07,Dallas,126200
9932,11/1/07,Austin,99400
9995,11/1/07,Dallas,228000
10048,11/1/07,Dallas,104900
10076,11/1/07,Dallas,401000
10134,11/1/07,Dallas,95500
10153,11/1/07,Austin,365200
10188,11/1/07,Dallas,344900
10302,11/1/07,Houston,207500
10303,11/1/07,Dallas,296700
10342,11/1/07,Dallas,70800
10420,11/1/07,San Antonio,262400
10437,11/1/07,Houston,142400
10612,11/1/07,Dallas,232300
10619,11/1/07,Houston,128800
10671,11/1/07,Houston,154300
10720,11/1/07,Dallas,
10932,11/1/07,Houston,151600
10998,11/1/07,San Antonio,408400
11100,11/1/07,Austin,459600
11115,11/1/07,Houston,
11233,11/1/07,Dallas,223500
11259,11/1/07,San Antonio,602400
11277,11/1/07,Dallas,145500
11284,11/1/07,Corpus Christi,49200
11331,11/1/07,San Antonio,270900
11398,11/1/07,Dallas,86300
11502,11/1/07,Dallas,227200
11524,11/1/07,Dallas,272700
11543,11/1/07,Austin,720500
11667,11/1/07,Dallas,76400
11804,11/1/07,Dallas,149500
11834,11/1/07,Houston,161100
11880,11/1/07,Houston,176200
11993,11/1/07,Houston,237000
12016,11/1/07,Houston,155800
12084,11/1/07,Houston,127300
12185,11/1/07,Houston,200300
12256,11/1/07,Dallas,338200
12433,11/1/07,Houston,147600
12568,11/1/07,Houston,165000
12590,11/1/07,Dallas,102100
12734,11/1/07,Rio Grande City,74100
12745,11/1/07,Austin,180800
12771,11/1/07,Houston,209000
12786,11/1/07,Houston,136400
12817,11/1/07,Austin,165600
12823,11/1/07,Dallas,84300
12842,11/1/07,Dallas,167100
12873,11/1/07,Dallas,198400
12919,11/1/07,Dallas,131400
12975,11/1/07,San Antonio,183000
12987,11/1/07,Houston,114400
13016,11/1/07,Dallas,195600
13041,11/1/07,Dallas,119700
13076,11/1/07,Houston,137200
13080,11/1/07,Dallas,77300
13131,11/1/07,Austin,229300
13132,11/1/07,Houston,263000
13144,11/1/07,Austin,201500
13146,11/1/07,Dallas,142300
13165,11/1/07,Houston,488800
13181,11/1/07,Houston,104300
13184,11/1/07,Dallas,151800
13230,11/1/07,Dallas,141600
13231,11/1/07,Houston,226300
3,12/1/07,Houston,137400
5,12/1/07,San Antonio,129600
10,12/1/07,Dallas,128000
11,12/1/07,Austin,223000
17,12/1/07,Dallas,130000
22,12/1/07,El Paso,128600
50,12/1/07,Dallas,137100
66,12/1/07,Corpus Christi,125400
79,12/1/07,Dallas,210300
109,12/1/07,Dallas,124100
110,12/1/07,Houston,149400
116,12/1/07,Dallas,138600
159,12/1/07,Dallas,135700
184,12/1/07,Houston,222300
189,12/1/07,Dallas,206000
205,12/1/07,Houston,191300
206,12/1/07,Austin,194700
214,12/1/07,Houston,153500
218,12/1/07,Houston,105900
221,12/1/07,Dallas,282100
229,12/1/07,Dallas,119600
257,12/1/07,Dallas,167900
267,12/1/07,Houston,195100
269,12/1/07,Dallas,147000
321,12/1/07,Dallas,167900
345,12/1/07,Dallas,176300
371,12/1/07,Houston,264600
395,12/1/07,Houston,192100
422,12/1/07,San Antonio,183900
433,12/1/07,Dallas,204500
481,12/1/07,Austin,212400
496,12/1/07,Austin,171300
585,12/1/07,Houston,163000
590,12/1/07,Houston,194800
595,12/1/07,Houston,174100
628,12/1/07,Houston,163300
644,12/1/07,Houston,110600
652,12/1/07,Austin,145500
664,12/1/07,Dallas,256900
711,12/1/07,Austin,199700
737,12/1/07,Dallas,148000
781,12/1/07,Dallas,189600
932,12/1/07,Dallas,143100
967,12/1/07,Dallas,153100
1042,12/1/07,Dallas,219300
1048,12/1/07,Dallas,148000
1051,12/1/07,Dallas,179900
1068,12/1/07,Dallas,141400
1075,12/1/07,Houston,159500
1080,12/1/07,Dallas,156100
1100,12/1/07,Dallas,161500
1137,12/1/07,Dallas,167800
1142,12/1/07,Dallas,175700
1150,12/1/07,Houston,161600
1155,12/1/07,San Antonio,129800
1201,12/1/07,Dallas,92700
1237,12/1/07,Houston,98700
1255,12/1/07,Dallas,281400
1259,12/1/07,Dallas,274700
1301,12/1/07,Dallas,146600
1311,12/1/07,Dallas,123200
1339,12/1/07,Dallas,91700
1350,12/1/07,Dallas,135200
1365,12/1/07,Houston,221200
1383,12/1/07,Dallas,121600
1409,12/1/07,San Antonio,279000
1412,12/1/07,Dallas,140800
1422,12/1/07,Houston,215500
1444,12/1/07,San Antonio,139100
1493,12/1/07,Dallas,191000
1533,12/1/07,Dallas,88700
1650,12/1/07,Dallas,138600
1675,12/1/07,Houston,130900
1687,12/1/07,Houston,142300
1703,12/1/07,Houston,105300
1735,12/1/07,El Paso,91100
1737,12/1/07,San Antonio,198700
1739,12/1/07,Dallas,103000
1742,12/1/07,Houston,165600
1773,12/1/07,Austin,156900
1781,12/1/07,Dallas,189400
1805,12/1/07,Dallas,504900
1816,12/1/07,Houston,149000
1848,12/1/07,Houston,122800
1852,12/1/07,San Antonio,177300
1946,12/1/07,Austin,158900
1967,12/1/07,Houston,132700
1972,12/1/07,Dallas,153100
2058,12/1/07,Houston,135800
2073,12/1/07,Dallas,90000
2150,12/1/07,Dallas,408400
2201,12/1/07,Austin,127800
2258,12/1/07,Dallas,921900
2273,12/1/07,Dallas,131700
2289,12/1/07,Dallas,131400
2373,12/1/07,Dallas,106300
2425,12/1/07,Houston,135000
2434,12/1/07,Dallas,128200
2503,12/1/07,Austin,155500
2505,12/1/07,Dallas,162700
2534,12/1/07,San Antonio,202300
2554,12/1/07,San Antonio,157900
2675,12/1/07,Dallas,184300
2676,12/1/07,Dallas,191600
2707,12/1/07,San Antonio,141800
2715,12/1/07,Houston,147900
2756,12/1/07,Dallas,155500
2836,12/1/07,Austin,108100
2886,12/1/07,Houston,261300
2896,12/1/07,Houston,212200
2898,12/1/07,Austin,109800
2978,12/1/07,Dallas,266400
2980,12/1/07,Houston,608700
3002,12/1/07,Dallas,164700
3056,12/1/07,Austin,194200
3071,12/1/07,Houston,91500
3152,12/1/07,Houston,149000
3160,12/1/07,Houston,148300
3189,12/1/07,Houston,135200
3236,12/1/07,Dallas,85200
3237,12/1/07,Dallas,135700
3256,12/1/07,Corpus Christi,155700
3265,12/1/07,Houston,108500
3332,12/1/07,San Antonio,323300
3348,12/1/07,Austin,313400
3381,12/1/07,Houston,94200
3403,12/1/07,Dallas,257400
3446,12/1/07,Dallas,155400
3470,12/1/07,Houston,107000
3483,12/1/07,Corpus Christi,163300
3517,12/1/07,Houston,190700
3561,12/1/07,San Antonio,126700
3563,12/1/07,Dallas,152100
3599,12/1/07,Dallas,260700
3614,12/1/07,Dallas,106200
3701,12/1/07,El Paso,131600
3714,12/1/07,Dallas,170800
3717,12/1/07,San Antonio,175500
3786,12/1/07,Houston,117700
3805,12/1/07,Dallas,155300
3813,12/1/07,Rio Grande City,65100
3815,12/1/07,Dallas,144800
3856,12/1/07,Austin,220900
3886,12/1/07,Houston,
3946,12/1/07,Dallas,134700
3962,12/1/07,San Antonio,285300
4017,12/1/07,Austin,128500
4043,12/1/07,Dallas,86700
4059,12/1/07,San Antonio,144300
4066,12/1/07,Houston,208600
4214,12/1/07,Houston,173500
4316,12/1/07,Austin,215600
4444,12/1/07,Houston,151100
4452,12/1/07,Houston,110000
4530,12/1/07,San Antonio,284900
4556,12/1/07,Dallas,74500
4590,12/1/07,Houston,280000
4631,12/1/07,Houston,150400
4689,12/1/07,Houston,88600
4720,12/1/07,Austin,358400
4760,12/1/07,Dallas,138000
4779,12/1/07,Houston,81100
4886,12/1/07,San Antonio,177000
4991,12/1/07,Houston,197000
5064,12/1/07,San Antonio,177300
5133,12/1/07,Dallas,1131300
5139,12/1/07,Austin,167000
5144,12/1/07,Dallas,445600
5181,12/1/07,Austin,411700
5182,12/1/07,Dallas,104900
5209,12/1/07,Corpus Christi,92900
5219,12/1/07,Austin,88700
5243,12/1/07,San Antonio,164600
5339,12/1/07,Dallas,85200
5355,12/1/07,Dallas,317100
5407,12/1/07,Dallas,169500
5643,12/1/07,San Antonio,465000
5667,12/1/07,San Antonio,164600
5932,12/1/07,Rio Grande City,67200
5933,12/1/07,Dallas,289800
6008,12/1/07,Dallas,144900
6067,12/1/07,Dallas,422700
6073,12/1/07,Corpus Christi,109300
6086,12/1/07,Houston,104000
6091,12/1/07,Dallas,286500
6093,12/1/07,San Antonio,88100
6140,12/1/07,Houston,104700
6193,12/1/07,Houston,325100
6244,12/1/07,Dallas,86500
6252,12/1/07,Dallas,320800
6285,12/1/07,Dallas,184500
6416,12/1/07,Austin,485700
6435,12/1/07,Dallas,136800
6442,12/1/07,Austin,195900
6473,12/1/07,Dallas,165500
6560,12/1/07,Austin,260800
6663,12/1/07,Houston,101400
6728,12/1/07,Dallas,155600
6832,12/1/07,Dallas,427700
6874,12/1/07,Houston,158200
6893,12/1/07,San Antonio,170700
6927,12/1/07,San Antonio,98100
6944,12/1/07,Dallas,170000
6961,12/1/07,Dallas,90000
7069,12/1/07,Dallas,186100
7185,12/1/07,Houston,146200
7249,12/1/07,San Antonio,493400
7298,12/1/07,Houston,79200
7325,12/1/07,Dallas,137800
7369,12/1/07,Dallas,249500
7413,12/1/07,Corpus Christi,76400
7451,12/1/07,Dallas,165600
7474,12/1/07,Dallas,1387100
7603,12/1/07,El Paso,125500
7638,12/1/07,San Antonio,435200
7814,12/1/07,Austin,149000
7835,12/1/07,Houston,132200
7990,12/1/07,San Antonio,230500
8016,12/1/07,Dallas,192800
8029,12/1/07,Dallas,275900
8055,12/1/07,Dallas,81700
8058,12/1/07,Dallas,229400
8068,12/1/07,Houston,105800
8110,12/1/07,El Paso,106700
8129,12/1/07,Austin,486100
8505,12/1/07,Dallas,67700
8571,12/1/07,Dallas,186000
8646,12/1/07,Dallas,127900
8662,12/1/07,San Antonio,327100
8684,12/1/07,Dallas,131800
8688,12/1/07,Corpus Christi,376800
8692,12/1/07,San Antonio,347200
8774,12/1/07,Austin,731600
8823,12/1/07,Dallas,75900
9024,12/1/07,Dallas,181300
9039,12/1/07,Austin,105300
9066,12/1/07,San Antonio,527700
9076,12/1/07,Dallas,159900
9110,12/1/07,Austin,106500
9167,12/1/07,Houston,128100
9482,12/1/07,San Antonio,248100
9666,12/1/07,Houston,161600
9682,12/1/07,Dallas,161600
9713,12/1/07,Houston,181500
9883,12/1/07,Austin,429700
9888,12/1/07,Houston,197900
9907,12/1/07,Dallas,126000
9932,12/1/07,Austin,101500
9995,12/1/07,Dallas,228400
10048,12/1/07,Dallas,105200
10076,12/1/07,Dallas,400700
10134,12/1/07,Dallas,95500
10153,12/1/07,Austin,363700
10188,12/1/07,Dallas,347900
10302,12/1/07,Houston,207800
10303,12/1/07,Dallas,293700
10342,12/1/07,Dallas,70800
10420,12/1/07,San Antonio,264600
10437,12/1/07,Houston,142800
10612,12/1/07,Dallas,232500
10619,12/1/07,Houston,129000
10671,12/1/07,Houston,154700
10720,12/1/07,Dallas,
10932,12/1/07,Houston,151100
10998,12/1/07,San Antonio,408500
11100,12/1/07,Austin,459900
11115,12/1/07,Houston,
11233,12/1/07,Dallas,223700
11259,12/1/07,San Antonio,602000
11277,12/1/07,Dallas,145000
11284,12/1/07,Corpus Christi,49500
11331,12/1/07,San Antonio,271900
11398,12/1/07,Dallas,84600
11502,12/1/07,Dallas,227100
11524,12/1/07,Dallas,271400
11543,12/1/07,Austin,717300
11667,12/1/07,Dallas,77000
11804,12/1/07,Dallas,149200
11834,12/1/07,Houston,160000
11880,12/1/07,Houston,178900
11993,12/1/07,Houston,238700
12016,12/1/07,Houston,154400
12084,12/1/07,Houston,127800
12185,12/1/07,Houston,198700
12256,12/1/07,Dallas,340400
12433,12/1/07,Houston,147600
12568,12/1/07,Houston,165200
12590,12/1/07,Dallas,101500
12734,12/1/07,Rio Grande City,74200
12745,12/1/07,Austin,184700
12771,12/1/07,Houston,208300
12786,12/1/07,Houston,137200
12817,12/1/07,Austin,163600
12823,12/1/07,Dallas,85000
12842,12/1/07,Dallas,167900
12873,12/1/07,Dallas,199300
12919,12/1/07,Dallas,132000
12975,12/1/07,San Antonio,183200
12987,12/1/07,Houston,115500
13016,12/1/07,Dallas,195600
13041,12/1/07,Dallas,119700
13076,12/1/07,Houston,136800
13080,12/1/07,Dallas,77900
13131,12/1/07,Austin,229800
13132,12/1/07,Houston,268400
13144,12/1/07,Austin,201900
13146,12/1/07,Dallas,142500
13165,12/1/07,Houston,484000
13181,12/1/07,Houston,103600
13184,12/1/07,Dallas,152900
13230,12/1/07,Dallas,141700
13231,12/1/07,Houston,224200
3,1/1/08,Houston,136900
5,1/1/08,San Antonio,129600
10,1/1/08,Dallas,127200
11,1/1/08,Austin,223400
17,1/1/08,Dallas,129400
22,1/1/08,El Paso,128000
50,1/1/08,Dallas,136600
66,1/1/08,Corpus Christi,125800
79,1/1/08,Dallas,209700
109,1/1/08,Dallas,123600
110,1/1/08,Houston,148900
116,1/1/08,Dallas,138100
159,1/1/08,Dallas,135000
184,1/1/08,Houston,221900
189,1/1/08,Dallas,205800
205,1/1/08,Houston,190500
206,1/1/08,Austin,194200
214,1/1/08,Houston,153300
218,1/1/08,Houston,105500
221,1/1/08,Dallas,281500
229,1/1/08,Dallas,119200
257,1/1/08,Dallas,167700
267,1/1/08,Houston,194300
269,1/1/08,Dallas,146500
321,1/1/08,Dallas,168100
345,1/1/08,Dallas,176400
371,1/1/08,Houston,265100
395,1/1/08,Houston,192100
422,1/1/08,San Antonio,184300
433,1/1/08,Dallas,203900
481,1/1/08,Austin,212300
496,1/1/08,Austin,171700
585,1/1/08,Houston,162400
590,1/1/08,Houston,193500
595,1/1/08,Houston,174000
628,1/1/08,Houston,163400
644,1/1/08,Houston,110500
652,1/1/08,Austin,146500
664,1/1/08,Dallas,257000
711,1/1/08,Austin,199600
737,1/1/08,Dallas,147500
781,1/1/08,Dallas,188600
932,1/1/08,Dallas,143400
967,1/1/08,Dallas,152300
1042,1/1/08,Dallas,219100
1048,1/1/08,Dallas,147800
1051,1/1/08,Dallas,179800
1068,1/1/08,Dallas,140500
1075,1/1/08,Houston,158600
1080,1/1/08,Dallas,155700
1100,1/1/08,Dallas,160900
1137,1/1/08,Dallas,167800
1142,1/1/08,Dallas,176000
1150,1/1/08,Houston,160800
1155,1/1/08,San Antonio,130700
1201,1/1/08,Dallas,92000
1237,1/1/08,Houston,98000
1255,1/1/08,Dallas,280500
1259,1/1/08,Dallas,273500
1301,1/1/08,Dallas,146500
1311,1/1/08,Dallas,121900
1339,1/1/08,Dallas,91100
1350,1/1/08,Dallas,134600
1365,1/1/08,Houston,221600
1383,1/1/08,Dallas,121300
1409,1/1/08,San Antonio,279300
1412,1/1/08,Dallas,140500
1422,1/1/08,Houston,215600
1444,1/1/08,San Antonio,139100
1493,1/1/08,Dallas,189800
1533,1/1/08,Dallas,88800
1650,1/1/08,Dallas,137400
1675,1/1/08,Houston,130500
1687,1/1/08,Houston,142100
1703,1/1/08,Houston,105100
1735,1/1/08,El Paso,90900
1737,1/1/08,San Antonio,198500
1739,1/1/08,Dallas,101700
1742,1/1/08,Houston,165500
1773,1/1/08,Austin,157100
1781,1/1/08,Dallas,189300
1805,1/1/08,Dallas,502700
1816,1/1/08,Houston,149700
1848,1/1/08,Houston,122700
1852,1/1/08,San Antonio,178200
1946,1/1/08,Austin,158700
1967,1/1/08,Houston,132500
1972,1/1/08,Dallas,152900
2058,1/1/08,Houston,135700
2073,1/1/08,Dallas,89600
2150,1/1/08,Dallas,405600
2201,1/1/08,Austin,128100
2258,1/1/08,Dallas,918200
2273,1/1/08,Dallas,131100
2289,1/1/08,Dallas,130600
2373,1/1/08,Dallas,105900
2425,1/1/08,Houston,135100
2434,1/1/08,Dallas,127600
2503,1/1/08,Austin,154900
2505,1/1/08,Dallas,162600
2534,1/1/08,San Antonio,202400
2554,1/1/08,San Antonio,158400
2675,1/1/08,Dallas,184100
2676,1/1/08,Dallas,190800
2707,1/1/08,San Antonio,141600
2715,1/1/08,Houston,147000
2756,1/1/08,Dallas,155700
2836,1/1/08,Austin,108100
2886,1/1/08,Houston,261900
2896,1/1/08,Houston,211000
2898,1/1/08,Austin,109100
2978,1/1/08,Dallas,266600
2980,1/1/08,Houston,606500
3002,1/1/08,Dallas,165400
3056,1/1/08,Austin,195000
3071,1/1/08,Houston,91500
3152,1/1/08,Houston,148000
3160,1/1/08,Houston,147600
3189,1/1/08,Houston,135300
3236,1/1/08,Dallas,84600
3237,1/1/08,Dallas,135100
3256,1/1/08,Corpus Christi,155700
3265,1/1/08,Houston,108100
3332,1/1/08,San Antonio,321700
3348,1/1/08,Austin,314300
3381,1/1/08,Houston,94200
3403,1/1/08,Dallas,258300
3446,1/1/08,Dallas,155600
3470,1/1/08,Houston,106800
3483,1/1/08,Corpus Christi,163100
3517,1/1/08,Houston,190300
3561,1/1/08,San Antonio,126300
3563,1/1/08,Dallas,151400
3599,1/1/08,Dallas,259100
3614,1/1/08,Dallas,105700
3701,1/1/08,El Paso,131500
3714,1/1/08,Dallas,169700
3717,1/1/08,San Antonio,176400
3786,1/1/08,Houston,116500
3805,1/1/08,Dallas,155000
3813,1/1/08,Rio Grande City,65000
3815,1/1/08,Dallas,144400
3856,1/1/08,Austin,221500
3886,1/1/08,Houston,
3946,1/1/08,Dallas,134100
3962,1/1/08,San Antonio,284200
4017,1/1/08,Austin,128900
4043,1/1/08,Dallas,86400
4059,1/1/08,San Antonio,143700
4066,1/1/08,Houston,207600
4214,1/1/08,Houston,174300
4316,1/1/08,Austin,215600
4444,1/1/08,Houston,151400
4452,1/1/08,Houston,110200
4530,1/1/08,San Antonio,286700
4556,1/1/08,Dallas,74500
4590,1/1/08,Houston,279200
4631,1/1/08,Houston,150200
4689,1/1/08,Houston,88600
4720,1/1/08,Austin,358300
4760,1/1/08,Dallas,137200
4779,1/1/08,Houston,81000
4886,1/1/08,San Antonio,177600
4991,1/1/08,Houston,197000
5064,1/1/08,San Antonio,177000
5133,1/1/08,Dallas,1123900
5139,1/1/08,Austin,166900
5144,1/1/08,Dallas,444500
5181,1/1/08,Austin,412500
5182,1/1/08,Dallas,104000
5209,1/1/08,Corpus Christi,92700
5219,1/1/08,Austin,88500
5243,1/1/08,San Antonio,164700
5339,1/1/08,Dallas,84400
5355,1/1/08,Dallas,316300
5407,1/1/08,Dallas,168300
5643,1/1/08,San Antonio,464300
5667,1/1/08,San Antonio,165000
5932,1/1/08,Rio Grande City,66500
5933,1/1/08,Dallas,287800
6008,1/1/08,Dallas,144300
6067,1/1/08,Dallas,424900
6073,1/1/08,Corpus Christi,109200
6086,1/1/08,Houston,103700
6091,1/1/08,Dallas,285500
6093,1/1/08,San Antonio,88000
6140,1/1/08,Houston,103900
6193,1/1/08,Houston,324800
6244,1/1/08,Dallas,86000
6252,1/1/08,Dallas,320600
6285,1/1/08,Dallas,183300
6416,1/1/08,Austin,481400
6435,1/1/08,Dallas,136600
6442,1/1/08,Austin,195600
6473,1/1/08,Dallas,166900
6560,1/1/08,Austin,261900
6663,1/1/08,Houston,101400
6728,1/1/08,Dallas,155200
6832,1/1/08,Dallas,426700
6874,1/1/08,Houston,158700
6893,1/1/08,San Antonio,169400
6927,1/1/08,San Antonio,97900
6944,1/1/08,Dallas,170400
6961,1/1/08,Dallas,89700
7069,1/1/08,Dallas,185300
7185,1/1/08,Houston,146000
7249,1/1/08,San Antonio,492200
7298,1/1/08,Houston,79300
7325,1/1/08,Dallas,138900
7369,1/1/08,Dallas,248800
7413,1/1/08,Corpus Christi,75600
7451,1/1/08,Dallas,166100
7474,1/1/08,Dallas,1381300
7603,1/1/08,El Paso,124500
7638,1/1/08,San Antonio,435100
7814,1/1/08,Austin,149500
7835,1/1/08,Houston,131500
7990,1/1/08,San Antonio,228800
8016,1/1/08,Dallas,192100
8029,1/1/08,Dallas,274900
8055,1/1/08,Dallas,81300
8058,1/1/08,Dallas,228900
8068,1/1/08,Houston,105100
8110,1/1/08,El Paso,103200
8129,1/1/08,Austin,486600
8505,1/1/08,Dallas,68000
8571,1/1/08,Dallas,187200
8646,1/1/08,Dallas,128800
8662,1/1/08,San Antonio,326800
8684,1/1/08,Dallas,133000
8688,1/1/08,Corpus Christi,371100
8692,1/1/08,San Antonio,346500
8774,1/1/08,Austin,736100
8823,1/1/08,Dallas,75900
9024,1/1/08,Dallas,181200
9039,1/1/08,Austin,105100
9066,1/1/08,San Antonio,526000
9076,1/1/08,Dallas,160100
9110,1/1/08,Austin,106500
9167,1/1/08,Houston,128300
9482,1/1/08,San Antonio,251100
9666,1/1/08,Houston,160400
9682,1/1/08,Dallas,161300
9713,1/1/08,Houston,180900
9883,1/1/08,Austin,425800
9888,1/1/08,Houston,196800
9907,1/1/08,Dallas,125500
9932,1/1/08,Austin,103900
9995,1/1/08,Dallas,228500
10048,1/1/08,Dallas,105600
10076,1/1/08,Dallas,399100
10134,1/1/08,Dallas,95800
10153,1/1/08,Austin,362700
10188,1/1/08,Dallas,350600
10302,1/1/08,Houston,207500
10303,1/1/08,Dallas,290200
10342,1/1/08,Dallas,70800
10420,1/1/08,San Antonio,265900
10437,1/1/08,Houston,143000
10612,1/1/08,Dallas,231600
10619,1/1/08,Houston,128900
10671,1/1/08,Houston,154700
10720,1/1/08,Dallas,
10932,1/1/08,Houston,150700
10998,1/1/08,San Antonio,408800
11100,1/1/08,Austin,459400
11115,1/1/08,Houston,
11233,1/1/08,Dallas,223800
11259,1/1/08,San Antonio,600000
11277,1/1/08,Dallas,145500
11284,1/1/08,Corpus Christi,49500
11331,1/1/08,San Antonio,272800
11398,1/1/08,Dallas,83300
11502,1/1/08,Dallas,227000
11524,1/1/08,Dallas,270300
11543,1/1/08,Austin,715100
11667,1/1/08,Dallas,77600
11804,1/1/08,Dallas,148900
11834,1/1/08,Houston,158800
11880,1/1/08,Houston,179800
11993,1/1/08,Houston,240200
12016,1/1/08,Houston,153100
12084,1/1/08,Houston,128100
12185,1/1/08,Houston,196200
12256,1/1/08,Dallas,342400
12433,1/1/08,Houston,147500
12568,1/1/08,Houston,165700
12590,1/1/08,Dallas,101300
12734,1/1/08,Rio Grande City,74000
12745,1/1/08,Austin,188100
12771,1/1/08,Houston,206100
12786,1/1/08,Houston,137700
12817,1/1/08,Austin,161800
12823,1/1/08,Dallas,85100
12842,1/1/08,Dallas,167700
12873,1/1/08,Dallas,199300
12919,1/1/08,Dallas,132200
12975,1/1/08,San Antonio,183200
12987,1/1/08,Houston,116400
13016,1/1/08,Dallas,194900
13041,1/1/08,Dallas,120100
13076,1/1/08,Houston,136500
13080,1/1/08,Dallas,78400
13131,1/1/08,Austin,230400
13132,1/1/08,Houston,272000
13144,1/1/08,Austin,201900
13146,1/1/08,Dallas,143000
13165,1/1/08,Houston,477400
13181,1/1/08,Houston,102900
13184,1/1/08,Dallas,154600
13230,1/1/08,Dallas,141800
13231,1/1/08,Houston,221400
3,2/1/08,Houston,136100
5,2/1/08,San Antonio,129300
10,2/1/08,Dallas,126000
11,2/1/08,Austin,223800
17,2/1/08,Dallas,128600
22,2/1/08,El Paso,127000
50,2/1/08,Dallas,135800
66,2/1/08,Corpus Christi,125900
79,2/1/08,Dallas,208900
109,2/1/08,Dallas,122700
110,2/1/08,Houston,148300
116,2/1/08,Dallas,137000
159,2/1/08,Dallas,134100
184,2/1/08,Houston,221000
189,2/1/08,Dallas,205200
205,2/1/08,Houston,189200
206,2/1/08,Austin,193400
214,2/1/08,Houston,153100
218,2/1/08,Houston,104900
221,2/1/08,Dallas,280400
229,2/1/08,Dallas,118300
257,2/1/08,Dallas,167500
267,2/1/08,Houston,193300
269,2/1/08,Dallas,145900
321,2/1/08,Dallas,168200
345,2/1/08,Dallas,176300
371,2/1/08,Houston,264900
395,2/1/08,Houston,191500
422,2/1/08,San Antonio,184400
433,2/1/08,Dallas,203300
481,2/1/08,Austin,212200
496,2/1/08,Austin,172000
585,2/1/08,Houston,161400
590,2/1/08,Houston,191800
595,2/1/08,Houston,173600
628,2/1/08,Houston,163100
644,2/1/08,Houston,110000
652,2/1/08,Austin,147400
664,2/1/08,Dallas,256600
711,2/1/08,Austin,199200
737,2/1/08,Dallas,146700
781,2/1/08,Dallas,187500
932,2/1/08,Dallas,143400
967,2/1/08,Dallas,150900
1042,2/1/08,Dallas,218500
1048,2/1/08,Dallas,147300
1051,2/1/08,Dallas,179100
1068,2/1/08,Dallas,139000
1075,2/1/08,Houston,157600
1080,2/1/08,Dallas,155200
1100,2/1/08,Dallas,159800
1137,2/1/08,Dallas,167600
1142,2/1/08,Dallas,176200
1150,2/1/08,Houston,160200
1155,2/1/08,San Antonio,131600
1201,2/1/08,Dallas,91100
1237,2/1/08,Houston,97400
1255,2/1/08,Dallas,279100
1259,2/1/08,Dallas,271500
1301,2/1/08,Dallas,146100
1311,2/1/08,Dallas,120200
1339,2/1/08,Dallas,90600
1350,2/1/08,Dallas,133900
1365,2/1/08,Houston,221600
1383,2/1/08,Dallas,120300
1409,2/1/08,San Antonio,278600
1412,2/1/08,Dallas,139900
1422,2/1/08,Houston,215700
1444,2/1/08,San Antonio,138700
1493,2/1/08,Dallas,188700
1533,2/1/08,Dallas,88800
1650,2/1/08,Dallas,136100
1675,2/1/08,Houston,129800
1687,2/1/08,Houston,141500
1703,2/1/08,Houston,104600
1735,2/1/08,El Paso,90600
1737,2/1/08,San Antonio,198000
1739,2/1/08,Dallas,100500
1742,2/1/08,Houston,165100
1773,2/1/08,Austin,157100
1781,2/1/08,Dallas,189200
