year,month,date,days,SizeRank,RegionName
2011,2,2/1/2011,136,15,indiana
2011,2,2/1/2011,113,16,arizona
2011,2,2/1/2011,143,17,tennessee
2011,2,2/1/2011,130,18,missouri
2011,2,2/1/2011,150,19,maryland
2011,2,2/1/2011,152,20,wisconsin
2011,2,2/1/2011,145,21,minnesota
2011,2,2/1/2011,126,22,colorado
2011,2,2/1/2011,153,23,alabama
2011,2,2/1/2011,168,24,south carolina
2011,2,2/1/2011,110,25,louisiana
2011,2,2/1/2011,120,26,kentucky
2011,2,2/1/2011,139,27,oregon
2011,2,2/1/2011,126,28,oklahoma
2011,2,2/1/2011,141,29,connecticut
2011,2,2/1/2011,132,30,iowa
2011,2,2/1/2011,133,31,mississippi
2011,2,2/1/2011,135,32,arkansas
2011,2,2/1/2011,127.5,33,kansas
2011,2,2/1/2011,115,34,utah
2011,2,2/1/2011,110,35,nevada
2011,2,2/1/2011,140,36,new mexico
2011,2,2/1/2011,147.5,37,west virginia
2011,2,2/1/2011,128,38,nebraska
2011,2,2/1/2011,116,39,idaho
2011,2,2/1/2011,123,40,hawaii
2011,2,2/1/2011,175,41,maine
2011,2,2/1/2011,153,42,new hampshire
2011,2,2/1/2011,168.5,43,rhode island
2011,2,2/1/2011,146,44,montana
2011,2,2/1/2011,143,45,delaware
2011,2,2/1/2011,,46,south dakota
2011,2,2/1/2011,144,47,alaska
2011,2,2/1/2011,118,48,north dakota
2011,2,2/1/2011,170,49,vermont
2011,2,2/1/2011,118,50,district of columbia
2011,2,2/1/2011,114,51,wyoming
2011,3,3/1/2011,105,1,california
2011,3,3/1/2011,132,2,texas
2011,3,3/1/2011,180,3,new york
2011,3,3/1/2011,124,4,florida
2011,3,3/1/2011,144,5,illinois
2011,3,3/1/2011,153,6,pennsylvania
2011,3,3/1/2011,128,7,ohio
2011,3,3/1/2011,120,8,michigan
2011,3,3/1/2011,143,9,georgia
2011,3,3/1/2011,151,10,north carolina
2011,3,3/1/2011,185,11,new jersey
2011,3,3/1/2011,125,12,virginia
2011,3,3/1/2011,135,13,washington
2011,3,3/1/2011,152,14,massachusetts
2011,3,3/1/2011,137,15,indiana
2011,3,3/1/2011,114,16,arizona
2011,3,3/1/2011,144,17,tennessee
2011,3,3/1/2011,134,18,missouri
2011,3,3/1/2011,139,19,maryland
2011,3,3/1/2011,156.5,20,wisconsin
2011,3,3/1/2011,142,21,minnesota
2011,3,3/1/2011,131,22,colorado
2011,3,3/1/2011,145,23,alabama
2011,3,3/1/2011,167,24,south carolina
2011,3,3/1/2011,116,25,louisiana
2011,3,3/1/2011,120,26,kentucky
2011,3,3/1/2011,140,27,oregon
2011,3,3/1/2011,129,28,oklahoma
2011,3,3/1/2011,151,29,connecticut
2011,3,3/1/2011,140,30,iowa
2011,3,3/1/2011,133,31,mississippi
2011,3,3/1/2011,129,32,arkansas
2011,3,3/1/2011,126,33,kansas
2011,3,3/1/2011,112,34,utah
2011,3,3/1/2011,103,35,nevada
2011,3,3/1/2011,146,36,new mexico
2011,3,3/1/2011,157,37,west virginia
2011,3,3/1/2011,131,38,nebraska
2011,3,3/1/2011,109,39,idaho
2011,3,3/1/2011,109,40,hawaii
2011,3,3/1/2011,160,41,maine
2011,3,3/1/2011,124,42,new hampshire
2011,3,3/1/2011,164,43,rhode island
2011,3,3/1/2011,103,44,montana
2011,3,3/1/2011,155,45,delaware
2011,3,3/1/2011,,46,south dakota
2011,3,3/1/2011,129,47,alaska
2011,3,3/1/2011,146,48,north dakota
2011,3,3/1/2011,165,49,vermont
2011,3,3/1/2011,120,50,district of columbia
2011,3,3/1/2011,108.5,51,wyoming
2011,4,4/1/2011,92,1,california
2011,4,4/1/2011,119,2,texas
2011,4,4/1/2011,181,3,new york
2011,4,4/1/2011,132,4,florida
2011,4,4/1/2011,143,5,illinois
2011,4,4/1/2011,150,6,pennsylvania
2011,4,4/1/2011,125,7,ohio
2011,4,4/1/2011,118,8,michigan
2011,4,4/1/2011,138,9,georgia
2011,4,4/1/2011,133,10,north carolina
2011,4,4/1/2011,187,11,new jersey
2011,4,4/1/2011,111,12,virginia
2011,4,4/1/2011,118,13,washington
2011,4,4/1/2011,137,14,massachusetts
2011,4,4/1/2011,137,15,indiana
2011,4,4/1/2011,102,16,arizona
2011,4,4/1/2011,134,17,tennessee
2011,4,4/1/2011,126,18,missouri
2011,4,4/1/2011,147,19,maryland
2011,4,4/1/2011,147,20,wisconsin
2011,4,4/1/2011,145,21,minnesota
2011,4,4/1/2011,120,22,colorado
2011,4,4/1/2011,128,23,alabama
2011,4,4/1/2011,166,24,south carolina
2011,4,4/1/2011,128.5,25,louisiana
2011,4,4/1/2011,119,26,kentucky
2011,4,4/1/2011,130,27,oregon
2011,4,4/1/2011,133,28,oklahoma
2011,4,4/1/2011,154,29,connecticut
2011,4,4/1/2011,135,30,iowa
2011,4,4/1/2011,131,31,mississippi
2011,4,4/1/2011,109,32,arkansas
2011,4,4/1/2011,125,33,kansas
2011,4,4/1/2011,113,34,utah
2011,4,4/1/2011,97,35,nevada
2011,4,4/1/2011,140,36,new mexico
2011,4,4/1/2011,152,37,west virginia
2011,4,4/1/2011,133,38,nebraska
2011,4,4/1/2011,98,39,idaho
2011,4,4/1/2011,103,40,hawaii
2011,4,4/1/2011,188,41,maine
2011,4,4/1/2011,150,42,new hampshire
2011,4,4/1/2011,160.5,43,rhode island
2011,4,4/1/2011,114,44,montana
2011,4,4/1/2011,146.5,45,delaware
2011,4,4/1/2011,,46,south dakota
2011,4,4/1/2011,104,47,alaska
2011,4,4/1/2011,96,48,north dakota
2011,4,4/1/2011,200,49,vermont
2011,4,4/1/2011,124,50,district of columbia
2011,4,4/1/2011,128,51,wyoming
2011,5,5/1/2011,90,1,california
2011,5,5/1/2011,112,2,texas
2011,5,5/1/2011,178,3,new york
2011,5,5/1/2011,132,4,florida
2011,5,5/1/2011,139.5,5,illinois
2011,5,5/1/2011,137,6,pennsylvania
2011,5,5/1/2011,115,7,ohio
2011,5,5/1/2011,110,8,michigan
2011,5,5/1/2011,124,9,georgia
2011,5,5/1/2011,136,10,north carolina
2011,5,5/1/2011,179,11,new jersey
2011,5,5/1/2011,100,12,virginia
2011,5,5/1/2011,104,13,washington
2011,5,5/1/2011,103,14,massachusetts
2011,5,5/1/2011,127,15,indiana
2011,5,5/1/2011,99,16,arizona
2011,5,5/1/2011,126,17,tennessee
2011,5,5/1/2011,111,18,missouri
2011,5,5/1/2011,143,19,maryland
2011,5,5/1/2011,144.5,20,wisconsin
2011,5,5/1/2011,128,21,minnesota
2011,5,5/1/2011,109,22,colorado
2011,5,5/1/2011,123,23,alabama
2011,5,5/1/2011,152,24,south carolina
2011,5,5/1/2011,115,25,louisiana
2011,5,5/1/2011,103,26,kentucky
2011,5,5/1/2011,110,27,oregon
2011,5,5/1/2011,124,28,oklahoma
2011,5,5/1/2011,131,29,connecticut
2011,5,5/1/2011,121,30,iowa
2011,5,5/1/2011,129,31,mississippi
2011,5,5/1/2011,114,32,arkansas
2011,5,5/1/2011,109,33,kansas
2011,5,5/1/2011,104,34,utah
2011,5,5/1/2011,96,35,nevada
2011,5,5/1/2011,140,36,new mexico
2011,5,5/1/2011,128,37,west virginia
2011,5,5/1/2011,104,38,nebraska
2011,5,5/1/2011,99,39,idaho
2011,5,5/1/2011,105,40,hawaii
2011,5,5/1/2011,156,41,maine
2011,5,5/1/2011,112,42,new hampshire
2011,5,5/1/2011,148,43,rhode island
2011,5,5/1/2011,119,44,montana
2011,5,5/1/2011,124.5,45,delaware
2011,5,5/1/2011,,46,south dakota
2011,5,5/1/2011,100,47,alaska
2011,5,5/1/2011,109,48,north dakota
2011,5,5/1/2011,213.5,49,vermont
2011,5,5/1/2011,96,50,district of columbia
2011,5,5/1/2011,68.5,51,wyoming
2011,6,6/1/2011,93,1,california
2011,6,6/1/2011,107,2,texas
2011,6,6/1/2011,142,3,new york
2011,6,6/1/2011,132,4,florida
2011,6,6/1/2011,127,5,illinois
2011,6,6/1/2011,119,6,pennsylvania
2011,6,6/1/2011,114,7,ohio
2011,6,6/1/2011,105,8,michigan
2011,6,6/1/2011,121,9,georgia
2011,6,6/1/2011,122,10,north carolina
2011,6,6/1/2011,146,11,new jersey
2011,6,6/1/2011,94,12,virginia
2011,6,6/1/2011,104,13,washington
2011,6,6/1/2011,93,14,massachusetts
2011,6,6/1/2011,124,15,indiana
2011,6,6/1/2011,94,16,arizona
2011,6,6/1/2011,120,17,tennessee
2011,6,6/1/2011,104,18,missouri
2011,6,6/1/2011,129,19,maryland
2011,6,6/1/2011,123,20,wisconsin
2011,6,6/1/2011,114,21,minnesota
2011,6,6/1/2011,104,22,colorado
2011,6,6/1/2011,122,23,alabama
2011,6,6/1/2011,146,24,south carolina
2011,6,6/1/2011,110,25,louisiana
2011,6,6/1/2011,101,26,kentucky
2011,6,6/1/2011,111,27,oregon
2011,6,6/1/2011,114,28,oklahoma
2011,6,6/1/2011,108,29,connecticut
2011,6,6/1/2011,114,30,iowa
2011,6,6/1/2011,129,31,mississippi
2011,6,6/1/2011,109,32,arkansas
2011,6,6/1/2011,103,33,kansas
2011,6,6/1/2011,102.5,34,utah
2011,6,6/1/2011,91,35,nevada
2011,6,6/1/2011,128.5,36,new mexico
2011,6,6/1/2011,138.5,37,west virginia
2011,6,6/1/2011,98,38,nebraska
2011,6,6/1/2011,95,39,idaho
2011,6,6/1/2011,97.5,40,hawaii
2011,6,6/1/2011,115,41,maine
2011,6,6/1/2011,107,42,new hampshire
2011,6,6/1/2011,116,43,rhode island
2011,6,6/1/2011,96,44,montana
2011,6,6/1/2011,111,45,delaware
2011,6,6/1/2011,,46,south dakota
2011,6,6/1/2011,102,47,alaska
2011,6,6/1/2011,99,48,north dakota
2011,6,6/1/2011,117,49,vermont
2011,6,6/1/2011,89.5,50,district of columbia
2011,6,6/1/2011,72.5,51,wyoming
2011,7,7/1/2011,95,1,california
2011,7,7/1/2011,110,2,texas
2011,7,7/1/2011,142,3,new york
2011,7,7/1/2011,132,4,florida
2011,7,7/1/2011,128,5,illinois
2011,7,7/1/2011,118,6,pennsylvania
2011,7,7/1/2011,114,7,ohio
2011,7,7/1/2011,105,8,michigan
2011,7,7/1/2011,127,9,georgia
2011,7,7/1/2011,133,10,north carolina
2011,7,7/1/2011,138,11,new jersey
2011,7,7/1/2011,93,12,virginia
2011,7,7/1/2011,99,13,washington
2011,7,7/1/2011,98,14,massachusetts
2011,7,7/1/2011,126,15,indiana
2011,7,7/1/2011,90,16,arizona
2011,7,7/1/2011,123,17,tennessee
2011,7,7/1/2011,104,18,missouri
2011,7,7/1/2011,124,19,maryland
2011,7,7/1/2011,125.5,20,wisconsin
2011,7,7/1/2011,112,21,minnesota
2011,7,7/1/2011,102,22,colorado
2011,7,7/1/2011,133,23,alabama
2011,7,7/1/2011,139,24,south carolina
2011,7,7/1/2011,104,25,louisiana
2011,7,7/1/2011,90,26,kentucky
2011,7,7/1/2011,110,27,oregon
2011,7,7/1/2011,109,28,oklahoma
2011,7,7/1/2011,109,29,connecticut
2011,7,7/1/2011,112,30,iowa
2011,7,7/1/2011,128,31,mississippi
2011,7,7/1/2011,116,32,arkansas
2011,7,7/1/2011,106,33,kansas
2011,7,7/1/2011,104,34,utah
2011,7,7/1/2011,92,35,nevada
2011,7,7/1/2011,128,36,new mexico
2011,7,7/1/2011,153,37,west virginia
2011,7,7/1/2011,105,38,nebraska
2011,7,7/1/2011,93,39,idaho
2011,7,7/1/2011,109,40,hawaii
2011,7,7/1/2011,103,41,maine
2011,7,7/1/2011,101,42,new hampshire
2011,7,7/1/2011,117,43,rhode island
2011,7,7/1/2011,80,44,montana
2011,7,7/1/2011,117,45,delaware
2011,7,7/1/2011,,46,south dakota
2011,7,7/1/2011,84,47,alaska
2011,7,7/1/2011,100,48,north dakota
2011,7,7/1/2011,123,49,vermont
2011,7,7/1/2011,89,50,district of columbia
2011,7,7/1/2011,70,51,wyoming
2011,8,8/1/2011,95,1,california
2011,8,8/1/2011,112,2,texas
2011,8,8/1/2011,141,3,new york
2011,8,8/1/2011,123,4,florida
2011,8,8/1/2011,130,5,illinois
2011,8,8/1/2011,120,6,pennsylvania
2011,8,8/1/2011,117,7,ohio
2011,8,8/1/2011,108,8,michigan
2011,8,8/1/2011,125,9,georgia
2011,8,8/1/2011,138,10,north carolina
2011,8,8/1/2011,145,11,new jersey
2011,8,8/1/2011,99,12,virginia
2011,8,8/1/2011,106,13,washington
2011,8,8/1/2011,110,14,massachusetts
2011,8,8/1/2011,127,15,indiana
2011,8,8/1/2011,90,16,arizona
2011,8,8/1/2011,121,17,tennessee
2011,8,8/1/2011,108,18,missouri
2011,8,8/1/2011,128,19,maryland
2011,8,8/1/2011,119,20,wisconsin
2011,8,8/1/2011,111,21,minnesota
2011,8,8/1/2011,100,22,colorado
2011,8,8/1/2011,142,23,alabama
2011,8,8/1/2011,144,24,south carolina
2011,8,8/1/2011,103,25,louisiana
2011,8,8/1/2011,100,26,kentucky
2011,8,8/1/2011,110,27,oregon
2011,8,8/1/2011,111,28,oklahoma
2011,8,8/1/2011,122,29,connecticut
2011,8,8/1/2011,116,30,iowa
2011,8,8/1/2011,134,31,mississippi
2011,8,8/1/2011,123,32,arkansas
2011,8,8/1/2011,106,33,kansas
2011,8,8/1/2011,110,34,utah
2011,8,8/1/2011,95,35,nevada
2011,8,8/1/2011,120.5,36,new mexico
2011,8,8/1/2011,124,37,west virginia
2011,8,8/1/2011,102,38,nebraska
2011,8,8/1/2011,93,39,idaho
2011,8,8/1/2011,97,40,hawaii
2011,8,8/1/2011,114,41,maine
2011,8,8/1/2011,110,42,new hampshire
2011,8,8/1/2011,114,43,rhode island
2011,8,8/1/2011,92,44,montana
2011,8,8/1/2011,125,45,delaware
2011,8,8/1/2011,103,46,south dakota
2011,8,8/1/2011,95,47,alaska
2011,8,8/1/2011,91,48,north dakota
2011,8,8/1/2011,124,49,vermont
2011,8,8/1/2011,103,50,district of columbia
2011,8,8/1/2011,82.5,51,wyoming
2011,9,9/1/2011,96,1,california
2011,9,9/1/2011,114,2,texas
2011,9,9/1/2011,152,3,new york
2011,9,9/1/2011,119,4,florida
2011,9,9/1/2011,136,5,illinois
2011,9,9/1/2011,129,6,pennsylvania
2011,9,9/1/2011,121,7,ohio
2011,9,9/1/2011,112,8,michigan
2011,9,9/1/2011,126,9,georgia
2011,9,9/1/2011,147,10,north carolina
2011,9,9/1/2011,160,11,new jersey
2011,9,9/1/2011,109,12,virginia
2011,9,9/1/2011,107,13,washington
2011,9,9/1/2011,125,14,massachusetts
2011,9,9/1/2011,136,15,indiana
2011,9,9/1/2011,89,16,arizona
2011,9,9/1/2011,131,17,tennessee
2011,9,9/1/2011,120,18,missouri
2011,9,9/1/2011,137,19,maryland
2011,9,9/1/2011,126,20,wisconsin
2011,9,9/1/2011,120,21,minnesota
2011,9,9/1/2011,105,22,colorado
2011,9,9/1/2011,142,23,alabama
2011,9,9/1/2011,159,24,south carolina
2011,9,9/1/2011,108,25,louisiana
2011,9,9/1/2011,113,26,kentucky
2011,9,9/1/2011,113,27,oregon
2011,9,9/1/2011,112,28,oklahoma
2011,9,9/1/2011,135,29,connecticut
2011,9,9/1/2011,124,30,iowa
2011,9,9/1/2011,134,31,mississippi
2011,9,9/1/2011,133,32,arkansas
2011,9,9/1/2011,109.5,33,kansas
2011,9,9/1/2011,108,34,utah
2011,9,9/1/2011,103,35,nevada
2011,9,9/1/2011,121,36,new mexico
2011,9,9/1/2011,118,37,west virginia
2011,9,9/1/2011,110,38,nebraska
2011,9,9/1/2011,102,39,idaho
2011,9,9/1/2011,96,40,hawaii
2011,9,9/1/2011,120,41,maine
2011,9,9/1/2011,139,42,new hampshire
2011,9,9/1/2011,143,43,rhode island
2011,9,9/1/2011,99.5,44,montana
2011,9,9/1/2011,151,45,delaware
2011,9,9/1/2011,125,46,south dakota
2011,9,9/1/2011,96,47,alaska
2011,9,9/1/2011,109.5,48,north dakota
2011,9,9/1/2011,158,49,vermont
2011,9,9/1/2011,103,50,district of columbia
2011,9,9/1/2011,89,51,wyoming
2011,10,10/1/2011,100,1,california
2011,10,10/1/2011,121,2,texas
2011,10,10/1/2011,159,3,new york
2011,10,10/1/2011,122,4,florida
2011,10,10/1/2011,140,5,illinois
2011,10,10/1/2011,139,6,pennsylvania
2011,10,10/1/2011,126.5,7,ohio
2011,10,10/1/2011,115,8,michigan
2011,10,10/1/2011,127,9,georgia
2011,10,10/1/2011,151,10,north carolina
2011,10,10/1/2011,170,11,new jersey
2011,10,10/1/2011,113,12,virginia
2011,10,10/1/2011,114,13,washington
2011,10,10/1/2011,131,14,massachusetts
2011,10,10/1/2011,135,15,indiana
2011,10,10/1/2011,90,16,arizona
2011,10,10/1/2011,132,17,tennessee
2011,10,10/1/2011,119,18,missouri
2011,10,10/1/2011,149,19,maryland
2011,10,10/1/2011,139,20,wisconsin
2011,10,10/1/2011,129,21,minnesota
2011,10,10/1/2011,107,22,colorado
2011,10,10/1/2011,138,23,alabama
2011,10,10/1/2011,153,24,south carolina
2011,10,10/1/2011,113,25,louisiana
2011,10,10/1/2011,125,26,kentucky
2011,10,10/1/2011,117,27,oregon
2011,10,10/1/2011,117,28,oklahoma
2011,10,10/1/2011,139,29,connecticut
2011,10,10/1/2011,121,30,iowa
2011,10,10/1/2011,131,31,mississippi
2011,10,10/1/2011,132,32,arkansas
2011,10,10/1/2011,117,33,kansas
2011,10,10/1/2011,113,34,utah
2011,10,10/1/2011,105,35,nevada
2011,10,10/1/2011,129.5,36,new mexico
2011,10,10/1/2011,125,37,west virginia
2011,10,10/1/2011,114,38,nebraska
2011,10,10/1/2011,95,39,idaho
2011,10,10/1/2011,102,40,hawaii
2011,10,10/1/2011,144,41,maine
2011,10,10/1/2011,139,42,new hampshire
2011,10,10/1/2011,139.5,43,rhode island
2011,10,10/1/2011,109,44,montana
2011,10,10/1/2011,142,45,delaware
2011,10,10/1/2011,135,46,south dakota
2011,10,10/1/2011,96.5,47,alaska
2011,10,10/1/2011,133,48,north dakota
2011,10,10/1/2011,129,49,vermont
2011,10,10/1/2011,104,50,district of columbia
2011,10,10/1/2011,96,51,wyoming
2011,11,11/1/2011,100,1,california
2011,11,11/1/2011,123,2,texas
2011,11,11/1/2011,170,3,new york
2011,11,11/1/2011,118,4,florida
2011,11,11/1/2011,140,5,illinois
2011,11,11/1/2011,138,6,pennsylvania
2011,11,11/1/2011,127,7,ohio
2011,11,11/1/2011,121,8,michigan
2011,11,11/1/2011,118,9,georgia
2011,11,11/1/2011,158,10,north carolina
2011,11,11/1/2011,180,11,new jersey
2011,11,11/1/2011,116,12,virginia
2011,11,11/1/2011,118,13,washington
2011,11,11/1/2011,125,14,massachusetts
2011,11,11/1/2011,143,15,indiana
2011,11,11/1/2011,89,16,arizona
2011,11,11/1/2011,137,17,tennessee
2011,11,11/1/2011,120,18,missouri
2011,11,11/1/2011,151,19,maryland
2011,11,11/1/2011,146,20,wisconsin
2011,11,11/1/2011,132,21,minnesota
2011,11,11/1/2011,117,22,colorado
2011,11,11/1/2011,139,23,alabama
2011,11,11/1/2011,153,24,south carolina
2011,11,11/1/2011,118,25,louisiana
2011,11,11/1/2011,112,26,kentucky
2011,11,11/1/2011,122,27,oregon
2011,11,11/1/2011,126,28,oklahoma
2011,11,11/1/2011,155,29,connecticut
2011,11,11/1/2011,127,30,iowa
2011,11,11/1/2011,117,31,mississippi
2011,11,11/1/2011,130,32,arkansas
2011,11,11/1/2011,113,33,kansas
2011,11,11/1/2011,109,34,utah
2011,11,11/1/2011,109.5,35,nevada
2011,11,11/1/2011,147,36,new mexico
2011,11,11/1/2011,135.5,37,west virginia
2011,11,11/1/2011,124,38,nebraska
2011,11,11/1/2011,104,39,idaho
2011,11,11/1/2011,113,40,hawaii
2011,11,11/1/2011,161,41,maine
2011,11,11/1/2011,146,42,new hampshire
2011,11,11/1/2011,151,43,rhode island
2011,11,11/1/2011,117,44,montana
2011,11,11/1/2011,146,45,delaware
2011,11,11/1/2011,125,46,south dakota
2011,11,11/1/2011,124,47,alaska
2011,11,11/1/2011,91.5,48,north dakota
2011,11,11/1/2011,186.5,49,vermont
2011,11,11/1/2011,106,50,district of columbia
2011,11,11/1/2011,106,51,wyoming
2011,12,12/1/2011,104,1,california
2011,12,12/1/2011,127,2,texas
2011,12,12/1/2011,177,3,new york
2011,12,12/1/2011,118,4,florida
2011,12,12/1/2011,144,5,illinois
2011,12,12/1/2011,147,6,pennsylvania
2011,12,12/1/2011,128,7,ohio
2011,12,12/1/2011,121,8,michigan
2011,12,12/1/2011,121,9,georgia
2011,12,12/1/2011,154,10,north carolina
2011,12,12/1/2011,182,11,new jersey
2011,12,12/1/2011,117,12,virginia
2011,12,12/1/2011,117,13,washington
2011,12,12/1/2011,131,14,massachusetts
2011,12,12/1/2011,143,15,indiana
2011,12,12/1/2011,91,16,arizona
2011,12,12/1/2011,141,17,tennessee
2011,12,12/1/2011,124,18,missouri
2011,12,12/1/2011,154,19,maryland
2011,12,12/1/2011,152,20,wisconsin
2011,12,12/1/2011,132,21,minnesota
2011,12,12/1/2011,113,22,colorado
2011,12,12/1/2011,139,23,alabama
2011,12,12/1/2011,153,24,south carolina
2011,12,12/1/2011,104,25,louisiana
2011,12,12/1/2011,126,26,kentucky
2011,12,12/1/2011,122,27,oregon
2011,12,12/1/2011,130,28,oklahoma
2011,12,12/1/2011,154.5,29,connecticut
2011,12,12/1/2011,127,30,iowa
2011,12,12/1/2011,141,31,mississippi
2011,12,12/1/2011,140,32,arkansas
2011,12,12/1/2011,122,33,kansas
2011,12,12/1/2011,109,34,utah
2011,12,12/1/2011,111,35,nevada
2011,12,12/1/2011,136,36,new mexico
2011,12,12/1/2011,156,37,west virginia
2011,12,12/1/2011,132,38,nebraska
2011,12,12/1/2011,103,39,idaho
2011,12,12/1/2011,111,40,hawaii
2011,12,12/1/2011,160,41,maine
2011,12,12/1/2011,148,42,new hampshire
2011,12,12/1/2011,152,43,rhode island
2011,12,12/1/2011,115,44,montana
2011,12,12/1/2011,144,45,delaware
2011,12,12/1/2011,143,46,south dakota
2011,12,12/1/2011,126,47,alaska
2011,12,12/1/2011,112,48,north dakota
2011,12,12/1/2011,206,49,vermont
2011,12,12/1/2011,91,50,district of columbia
2011,12,12/1/2011,113,51,wyoming
2012,1,1/1/2012,107,1,california
2012,1,1/1/2012,131,2,texas
2012,1,1/1/2012,187,3,new york
2012,1,1/1/2012,122,4,florida
2012,1,1/1/2012,143,5,illinois
2012,1,1/1/2012,157,6,pennsylvania
2012,1,1/1/2012,131,7,ohio
2012,1,1/1/2012,124,8,michigan
2012,1,1/1/2012,122,9,georgia
2012,1,1/1/2012,154,10,north carolina
2012,1,1/1/2012,195.5,11,new jersey
2012,1,1/1/2012,123,12,virginia
2012,1,1/1/2012,123,13,washington
2012,1,1/1/2012,140,14,massachusetts
2012,1,1/1/2012,141,15,indiana
2012,1,1/1/2012,99,16,arizona
2012,1,1/1/2012,140,17,tennessee
2012,1,1/1/2012,131,18,missouri
2012,1,1/1/2012,159,19,maryland
2012,1,1/1/2012,154.5,20,wisconsin
2012,1,1/1/2012,139,21,minnesota
2012,1,1/1/2012,117,22,colorado
2012,1,1/1/2012,123,23,alabama
2012,1,1/1/2012,157,24,south carolina
2012,1,1/1/2012,113,25,louisiana
2012,1,1/1/2012,126.5,26,kentucky
2012,1,1/1/2012,115,27,oregon
2012,1,1/1/2012,124,28,oklahoma
2012,1,1/1/2012,160,29,connecticut
2012,1,1/1/2012,138,30,iowa
2012,1,1/1/2012,116,31,mississippi
2012,1,1/1/2012,141,32,arkansas
2012,1,1/1/2012,119,33,kansas
2012,1,1/1/2012,118,34,utah
2012,1,1/1/2012,109,35,nevada
2012,1,1/1/2012,141,36,new mexico
2012,1,1/1/2012,156,37,west virginia
2012,1,1/1/2012,132,38,nebraska
2012,1,1/1/2012,118,39,idaho
2012,1,1/1/2012,133,40,hawaii
2012,1,1/1/2012,155,41,maine
2012,1,1/1/2012,158,42,new hampshire
2012,1,1/1/2012,167,43,rhode island
2012,1,1/1/2012,128,44,montana
2012,1,1/1/2012,149,45,delaware
2012,1,1/1/2012,155,46,south dakota
2012,1,1/1/2012,126,47,alaska
2012,1,1/1/2012,137,48,north dakota
2012,1,1/1/2012,199,49,vermont
2012,1,1/1/2012,119,50,district of columbia
2012,1,1/1/2012,93,51,wyoming
2012,2,2/1/2012,106,1,california
2012,2,2/1/2012,129,2,texas
2012,2,2/1/2012,201,3,new york
2012,2,2/1/2012,122,4,florida
2012,2,2/1/2012,146,5,illinois
2012,2,2/1/2012,154,6,pennsylvania
2012,2,2/1/2012,131,7,ohio
2012,2,2/1/2012,117,8,michigan
2012,2,2/1/2012,125,9,georgia
2012,2,2/1/2012,155,10,north carolina
2012,2,2/1/2012,197,11,new jersey
2012,2,2/1/2012,125,12,virginia
2012,2,2/1/2012,130,13,washington
2012,2,2/1/2012,148,14,massachusetts
2012,2,2/1/2012,126,15,indiana
2012,2,2/1/2012,102,16,arizona
2012,2,2/1/2012,141,17,tennessee
2012,2,2/1/2012,127,18,missouri
2012,2,2/1/2012,152,19,maryland
2012,2,2/1/2012,150,20,wisconsin
2012,2,2/1/2012,140,21,minnesota
2012,2,2/1/2012,111,22,colorado
2012,2,2/1/2012,139,23,alabama
2012,2,2/1/2012,161,24,south carolina
2012,2,2/1/2012,113,25,louisiana
2012,2,2/1/2012,130,26,kentucky
2012,2,2/1/2012,119,27,oregon
2012,2,2/1/2012,130,28,oklahoma
2012,2,2/1/2012,167,29,connecticut
2012,2,2/1/2012,140,30,iowa
2012,2,2/1/2012,137,31,mississippi
2012,2,2/1/2012,161,32,arkansas
2012,2,2/1/2012,128,33,kansas
2012,2,2/1/2012,119,34,utah
2012,2,2/1/2012,109,35,nevada
2012,2,2/1/2012,152,36,new mexico
2012,2,2/1/2012,138,37,west virginia
2012,2,2/1/2012,128.5,38,nebraska
2012,2,2/1/2012,103,39,idaho
2012,2,2/1/2012,116,40,hawaii
2012,2,2/1/2012,191,41,maine
2012,2,2/1/2012,175,42,new hampshire
2012,2,2/1/2012,161,43,rhode island
2012,2,2/1/2012,134,44,montana
2012,2,2/1/2012,148,45,delaware
2012,2,2/1/2012,163.5,46,south dakota
2012,2,2/1/2012,136,47,alaska
2012,2,2/1/2012,131,48,north dakota
2012,2,2/1/2012,241,49,vermont
2012,2,2/1/2012,119,50,district of columbia
2012,2,2/1/2012,104,51,wyoming
2012,3,3/1/2012,101,1,california
2012,3,3/1/2012,123,2,texas
2012,3,3/1/2012,203,3,new york
2012,3,3/1/2012,124,4,florida
2012,3,3/1/2012,148,5,illinois
2012,3,3/1/2012,160,6,pennsylvania
2012,3,3/1/2012,138,7,ohio
2012,3,3/1/2012,119,8,michigan
2012,3,3/1/2012,125,9,georgia
2012,3,3/1/2012,154,10,north carolina
2012,3,3/1/2012,196,11,new jersey
2012,3,3/1/2012,119,12,virginia
2012,3,3/1/2012,130,13,washington
2012,3,3/1/2012,161,14,massachusetts
2012,3,3/1/2012,137,15,indiana
2012,3,3/1/2012,93,16,arizona
2012,3,3/1/2012,140,17,tennessee
2012,3,3/1/2012,130,18,missouri
2012,3,3/1/2012,156,19,maryland
2012,3,3/1/2012,160,20,wisconsin
2012,3,3/1/2012,137,21,minnesota
2012,3,3/1/2012,111,22,colorado
2012,3,3/1/2012,139,23,alabama
2012,3,3/1/2012,159,24,south carolina
2012,3,3/1/2012,128,25,louisiana
2012,3,3/1/2012,139,26,kentucky
2012,3,3/1/2012,120,27,oregon
2012,3,3/1/2012,136,28,oklahoma
2012,3,3/1/2012,166,29,connecticut
2012,3,3/1/2012,154,30,iowa
2012,3,3/1/2012,138,31,mississippi
