date,RegionName,med_rental_price,SizeRank
2016-11,Colorado,1795,21
2016-11,Alabama,989.5,22
2016-11,South Carolina,1250,23
2016-11,Louisiana,1200,24
2016-11,Kentucky,1000,25
2016-11,Oregon,1600,26
2016-11,Oklahoma,1050,27
2016-11,Connecticut,1800,28
2016-11,Iowa,1075,29
2016-11,Mississippi,1025,30
2016-11,Arkansas,1000,31
2016-11,Kansas,975,32
2016-11,Utah,1350,33
2016-11,Nevada,1300,34
2016-11,New Mexico,1150,35
2016-11,West Virginia,1000,36
2016-11,Nebraska,1195,37
2016-11,Idaho,1095,38
2016-11,Hawaii,2500,39
2016-11,Maine,1365,40
2016-11,New Hampshire,1600,41
2016-11,Rhode Island,1775,42
2016-11,Montana,1195,43
2016-11,Delaware,1350,44
2016-11,South Dakota,1095,45
2016-11,Alaska,1695,46
2016-11,North Dakota,1200,47
2016-11,District of Columbia,2885,48
2016-11,Wyoming,1100,49
2016-12,California,2300,1
2016-12,Texas,1395,2
2016-12,Florida,1595,3
2016-12,Illinois,1500,4
2016-12,Pennsylvania,1250,5
2016-12,Ohio,950,6
2016-12,Michigan,990,7
2016-12,Georgia,1200,8
2016-12,North Carolina,1150,9
2016-12,New Jersey,1800,10
2016-12,Virginia,1525,11
2016-12,Washington,1695,12
2016-12,Massachusetts,2345,13
2016-12,Indiana,985,14
2016-12,Arizona,1250,15
2016-12,Tennessee,1125,16
2016-12,Missouri,950,17
2016-12,Maryland,1700,18
2016-12,Wisconsin,1075,19
2016-12,Minnesota,1450,20
2016-12,Colorado,1750,21
2016-12,Alabama,925,22
2016-12,South Carolina,1225,23
2016-12,Louisiana,1200,24
2016-12,Kentucky,995,25
2016-12,Oregon,1595,26
2016-12,Oklahoma,1050,27
2016-12,Connecticut,1800,28
2016-12,Iowa,1000,29
2016-12,Mississippi,1095,30
2016-12,Arkansas,1000,31
2016-12,Kansas,1000,32
2016-12,Utah,1350,33
2016-12,Nevada,1295,34
2016-12,New Mexico,1150,35
2016-12,West Virginia,1000,36
2016-12,Nebraska,1200,37
2016-12,Idaho,1095,38
2016-12,Hawaii,2500,39
2016-12,Maine,1250,40
2016-12,New Hampshire,1600,41
2016-12,Rhode Island,1800,42
2016-12,Montana,1150,43
2016-12,Delaware,1300,44
2016-12,South Dakota,1000,45
2016-12,Alaska,1700,46
2016-12,North Dakota,1200,47
2016-12,District of Columbia,2900,48
2016-12,Wyoming,1000,49
2017-01,California,2400,1
2017-01,Texas,1450,2
2017-01,Florida,1600,3
2017-01,Illinois,1480,4
2017-01,Pennsylvania,1250,5
2017-01,Ohio,975,6
2017-01,Michigan,975,7
2017-01,Georgia,1235,8
2017-01,North Carolina,1200,9
2017-01,New Jersey,1800,10
2017-01,Virginia,1550,11
2017-01,Washington,1795,12
2017-01,Massachusetts,2500,13
2017-01,Indiana,955,14
2017-01,Arizona,1295,15
2017-01,Tennessee,1150,16
2017-01,Missouri,900,17
2017-01,Maryland,1700,18
2017-01,Wisconsin,1125,19
2017-01,Minnesota,1495,20
2017-01,Colorado,1800,21
2017-01,Alabama,989,22
2017-01,South Carolina,1250,23
2017-01,Louisiana,1200,24
2017-01,Kentucky,1000,25
2017-01,Oregon,1650,26
2017-01,Oklahoma,1000,27
2017-01,Connecticut,1850,28
2017-01,Iowa,1094,29
2017-01,Mississippi,1050,30
2017-01,Arkansas,995,31
2017-01,Kansas,1047.5,32
2017-01,Utah,1350,33
2017-01,Nevada,1325,34
2017-01,New Mexico,1150,35
2017-01,West Virginia,1000,36
2017-01,Nebraska,1200,37
2017-01,Idaho,1100,38
2017-01,Hawaii,2600,39
2017-01,Maine,1395,40
2017-01,New Hampshire,1650,41
2017-01,Rhode Island,1900,42
2017-01,Montana,1100,43
2017-01,Delaware,1300,44
2017-01,South Dakota,1095,45
2017-01,Alaska,1650,46
2017-01,North Dakota,1200,47
2017-01,District of Columbia,3000,48
2017-01,Wyoming,1050,49
2017-02,California,2500,1
2017-02,Texas,1475,2
2017-02,Florida,1650,3
2017-02,Illinois,1450,4
2017-02,Pennsylvania,1250,5
2017-02,Ohio,950,6
2017-02,Michigan,950,7
2017-02,Georgia,1250,8
2017-02,North Carolina,1200,9
2017-02,New Jersey,1850,10
2017-02,Virginia,1500,11
2017-02,Washington,1800,12
2017-02,Massachusetts,2600,13
2017-02,Indiana,1000,14
2017-02,Arizona,1300,15
2017-02,Tennessee,1175,16
2017-02,Missouri,900,17
2017-02,Maryland,1680,18
2017-02,Wisconsin,1200,19
2017-02,Minnesota,1495,20
2017-02,Colorado,1850,21
2017-02,Alabama,995,22
2017-02,South Carolina,1275,23
2017-02,Louisiana,1200,24
2017-02,Kentucky,996.5,25
2017-02,Oregon,1695,26
2017-02,Oklahoma,1025,27
2017-02,Connecticut,1850,28
2017-02,Iowa,1100,29
2017-02,Mississippi,1050,30
2017-02,Arkansas,1000,31
2017-02,Kansas,1095,32
2017-02,Utah,1350,33
2017-02,Nevada,1350,34
2017-02,New Mexico,1150,35
2017-02,West Virginia,1000,36
2017-02,Nebraska,1200,37
2017-02,Idaho,1150,38
2017-02,Hawaii,2600,39
2017-02,Maine,1500,40
2017-02,New Hampshire,1600,41
2017-02,Rhode Island,2000,42
2017-02,Montana,1111.5,43
2017-02,Delaware,1300,44
2017-02,South Dakota,1075,45
2017-02,Alaska,1650,46
2017-02,North Dakota,1200,47
2017-02,District of Columbia,3000,48
2017-02,Wyoming,1097.5,49
2017-03,California,2500,1
2017-03,Texas,1495,2
2017-03,Florida,1675,3
2017-03,Illinois,1495,4
2017-03,Pennsylvania,1300,5
2017-03,Ohio,995,6
2017-03,Michigan,995,7
2017-03,Georgia,1275,8
2017-03,North Carolina,1245,9
2017-03,New Jersey,1900,10
2017-03,Virginia,1549.5,11
2017-03,Washington,1850,12
2017-03,Massachusetts,2700,13
2017-03,Indiana,1015,14
2017-03,Arizona,1350,15
2017-03,Tennessee,1200,16
2017-03,Missouri,900,17
2017-03,Maryland,1700,18
2017-03,Wisconsin,1195,19
2017-03,Minnesota,1499,20
2017-03,Colorado,1895,21
2017-03,Alabama,996,22
2017-03,South Carolina,1295,23
2017-03,Louisiana,1200,24
2017-03,Kentucky,1050,25
2017-03,Oregon,1695,26
2017-03,Oklahoma,1050,27
2017-03,Connecticut,1950,28
2017-03,Iowa,1100,29
2017-03,Mississippi,1095,30
2017-03,Arkansas,1075,31
2017-03,Kansas,1100,32
2017-03,Utah,1400,33
2017-03,Nevada,1392,34
2017-03,New Mexico,1175,35
2017-03,West Virginia,1000,36
2017-03,Nebraska,1200,37
2017-03,Idaho,1195,38
2017-03,Hawaii,2650,39
2017-03,Maine,1500,40
2017-03,New Hampshire,1600,41
2017-03,Rhode Island,2200,42
2017-03,Montana,1200,43
2017-03,Delaware,1300,44
2017-03,South Dakota,1195,45
2017-03,Alaska,1650,46
2017-03,North Dakota,1317.5,47
2017-03,District of Columbia,3000,48
2017-03,Wyoming,1100,49
2017-04,California,2627.5,1
2017-04,Texas,1500,2
2017-04,Florida,1700,3
2017-04,Illinois,1500,4
2017-04,Pennsylvania,1350,5
2017-04,Ohio,1050,6
2017-04,Michigan,1000,7
2017-04,Georgia,1300,8
2017-04,North Carolina,1250,9
2017-04,New Jersey,2000,10
2017-04,Virginia,1600,11
2017-04,Washington,1945,12
2017-04,Massachusetts,2788,13
2017-04,Indiana,1050,14
2017-04,Arizona,1395,15
2017-04,Tennessee,1225,16
2017-04,Missouri,925,17
2017-04,Maryland,1750,18
2017-04,Wisconsin,1200,19
2017-04,Minnesota,1500,20
2017-04,Colorado,1900,21
2017-04,Alabama,995,22
2017-04,South Carolina,1350,23
2017-04,Louisiana,1250,24
2017-04,Kentucky,1099,25
2017-04,Oregon,1750,26
2017-04,Oklahoma,1100,27
2017-04,Connecticut,2000,28
2017-04,Iowa,1125,29
2017-04,Mississippi,1100,30
2017-04,Arkansas,1100,31
2017-04,Kansas,1125,32
2017-04,Utah,1400,33
2017-04,Nevada,1395,34
2017-04,New Mexico,1200,35
2017-04,West Virginia,997.5,36
2017-04,Nebraska,1272.5,37
2017-04,Idaho,1195,38
2017-04,Hawaii,2700,39
2017-04,Maine,1700,40
2017-04,New Hampshire,1785,41
2017-04,Rhode Island,2200,42
2017-04,Montana,1250,43
2017-04,Delaware,1350,44
2017-04,South Dakota,1182.5,45
2017-04,Alaska,1650,46
2017-04,North Dakota,1350,47
2017-04,District of Columbia,3100,48
2017-04,Wyoming,1100,49
2017-05,California,2695,1
2017-05,Texas,1550,2
2017-05,Florida,1700,3
2017-05,Illinois,1544,4
2017-05,Pennsylvania,1350,5
2017-05,Ohio,1050,6
2017-05,Michigan,1000,7
2017-05,Georgia,1300,8
2017-05,North Carolina,1290,9
2017-05,New Jersey,2000,10
2017-05,Virginia,1650,11
2017-05,Washington,1975,12
2017-05,Massachusetts,2800,13
2017-05,Indiana,1060,14
2017-05,Arizona,1400,15
2017-05,Tennessee,1250,16
2017-05,Missouri,925,17
2017-05,Maryland,1792.5,18
2017-05,Wisconsin,1200,19
2017-05,Minnesota,1500,20
2017-05,Colorado,1925,21
2017-05,Alabama,1000,22
2017-05,South Carolina,1350,23
2017-05,Louisiana,1275,24
2017-05,Kentucky,1100,25
2017-05,Oregon,1795,26
2017-05,Oklahoma,1100,27
2017-05,Connecticut,2000,28
2017-05,Iowa,1145,29
2017-05,Mississippi,1080,30
2017-05,Arkansas,1100,31
2017-05,Kansas,1125,32
2017-05,Utah,1395,33
2017-05,Nevada,1400,34
2017-05,New Mexico,1200,35
2017-05,West Virginia,1000,36
2017-05,Nebraska,1250,37
2017-05,Idaho,1195,38
2017-05,Hawaii,2750,39
2017-05,Maine,1750,40
2017-05,New Hampshire,1750,41
2017-05,Rhode Island,2187.5,42
2017-05,Montana,1295,43
2017-05,Delaware,1350,44
2017-05,South Dakota,1195,45
2017-05,Alaska,1700,46
2017-05,North Dakota,1250,47
2017-05,District of Columbia,3300,48
2017-05,Wyoming,1150,49
2017-06,California,2700,1
2017-06,Texas,1550,2
2017-06,Florida,1750,3
2017-06,Illinois,1550,4
2017-06,Pennsylvania,1350,5
2017-06,Ohio,1050,6
2017-06,Michigan,1050,7
2017-06,Georgia,1313.5,8
2017-06,North Carolina,1295,9
2017-06,New Jersey,2000,10
2017-06,Virginia,1695,11
2017-06,Washington,2095,12
2017-06,Massachusetts,2800,13
2017-06,Indiana,1075,14
2017-06,Arizona,1400,15
2017-06,Tennessee,1250,16
2017-06,Missouri,950,17
2017-06,Maryland,1800,18
2017-06,Wisconsin,1200,19
2017-06,Minnesota,1525,20
2017-06,Colorado,1950,21
2017-06,Alabama,1000,22
2017-06,South Carolina,1350,23
2017-06,Louisiana,1300,24
2017-06,Kentucky,1100,25
2017-06,Oregon,1799.5,26
2017-06,Oklahoma,1100,27
2017-06,Connecticut,2045,28
2017-06,Iowa,1120,29
2017-06,Mississippi,1100,30
2017-06,Arkansas,1100,31
2017-06,Kansas,1149,32
2017-06,Utah,1425,33
2017-06,Nevada,1400,34
2017-06,New Mexico,1200,35
2017-06,West Virginia,1000,36
2017-06,Nebraska,1250,37
2017-06,Idaho,1200,38
2017-06,Hawaii,2750,39
2017-06,Maine,1750,40
2017-06,New Hampshire,1800,41
2017-06,Rhode Island,2000,42
2017-06,Montana,1250,43
2017-06,Delaware,1375,44
2017-06,South Dakota,1200,45
2017-06,Alaska,1700,46
2017-06,North Dakota,1250,47
2017-06,District of Columbia,3300,48
2017-06,Wyoming,1100,49
2017-07,California,2700,1
2017-07,Texas,1550,2
2017-07,Florida,1750,3
2017-07,Illinois,1575,4
2017-07,Pennsylvania,1350,5
2017-07,Ohio,1050,6
2017-07,Michigan,1050,7
2017-07,Georgia,1330,8
2017-07,North Carolina,1295,9
2017-07,New Jersey,2000,10
2017-07,Virginia,1700,11
2017-07,Washington,2100,12
2017-07,Massachusetts,2788,13
2017-07,Indiana,1095,14
2017-07,Arizona,1400,15
2017-07,Tennessee,1250,16
2017-07,Missouri,950,17
2017-07,Maryland,1800,18
2017-07,Wisconsin,1200,19
2017-07,Minnesota,1550,20
2017-07,Colorado,1950,21
2017-07,Alabama,1000,22
2017-07,South Carolina,1325,23
2017-07,Louisiana,1300,24
2017-07,Kentucky,1100,25
2017-07,Oregon,1800,26
2017-07,Oklahoma,1095,27
2017-07,Connecticut,2000,28
2017-07,Iowa,1100,29
2017-07,Mississippi,1100,30
2017-07,Arkansas,1100,31
2017-07,Kansas,1100,32
2017-07,Utah,1450,33
2017-07,Nevada,1435,34
2017-07,New Mexico,1200,35
2017-07,West Virginia,990,36
2017-07,Nebraska,1250,37
2017-07,Idaho,1225,38
2017-07,Hawaii,2725,39
2017-07,Maine,1750,40
2017-07,New Hampshire,1750,41
2017-07,Rhode Island,2085,42
2017-07,Montana,1250,43
2017-07,Delaware,1375,44
2017-07,South Dakota,1175,45
2017-07,Alaska,1750,46
2017-07,North Dakota,1235,47
2017-07,District of Columbia,3300,48
2017-07,Wyoming,1150,49
2017-08,California,2700,1
2017-08,Texas,1525,2
2017-08,Florida,1750,3
2017-08,Illinois,1550,4
2017-08,Pennsylvania,1300,5
2017-08,Ohio,1000,6
2017-08,Michigan,1000,7
2017-08,Georgia,1300,8
2017-08,North Carolina,1275,9
2017-08,New Jersey,1995,10
2017-08,Virginia,1650,11
2017-08,Washington,2100,12
2017-08,Massachusetts,2650,13
2017-08,Indiana,1050,14
2017-08,Arizona,1395,15
2017-08,Tennessee,1275,16
2017-08,Missouri,950,17
2017-08,Maryland,1800,18
2017-08,Wisconsin,1175,19
2017-08,Minnesota,1500,20
2017-08,Colorado,1900,21
2017-08,Alabama,995,22
2017-08,South Carolina,1330,23
2017-08,Louisiana,1250,24
2017-08,Kentucky,1100,25
2017-08,Oregon,1800,26
2017-08,Oklahoma,1050,27
2017-08,Connecticut,1995,28
2017-08,Iowa,1100,29
2017-08,Mississippi,1100,30
2017-08,Arkansas,1050,31
2017-08,Kansas,1050,32
2017-08,Utah,1475,33
2017-08,Nevada,1425,34
2017-08,New Mexico,1200,35
2017-08,West Virginia,950,36
2017-08,Nebraska,1250,37
2017-08,Idaho,1225,38
2017-08,Hawaii,2695,39
2017-08,Maine,1725,40
2017-08,New Hampshire,1795,41
2017-08,Rhode Island,2000,42
2017-08,Montana,1250,43
2017-08,Delaware,1375,44
2017-08,South Dakota,1100,45
2017-08,Alaska,1690,46
2017-08,North Dakota,1200,47
2017-08,District of Columbia,3200,48
2017-08,Wyoming,1100,49
2017-09,California,2700,1
2017-09,Texas,1525,2
2017-09,Florida,1750,3
2017-09,Illinois,1500,4
2017-09,Pennsylvania,1284.5,5
2017-09,Ohio,1000,6
2017-09,Michigan,1050,7
2017-09,Georgia,1300,8
2017-09,North Carolina,1275,9
2017-09,New Jersey,1950,10
2017-09,Virginia,1600,11
2017-09,Washington,2095,12
2017-09,Massachusetts,2596,13
2017-09,Indiana,1050,14
2017-09,Arizona,1395,15
2017-09,Tennessee,1275,16
2017-09,Missouri,975,17
2017-09,Maryland,1750,18
2017-09,Wisconsin,1120,19
2017-09,Minnesota,1500,20
2017-09,Colorado,1895,21
2017-09,Alabama,995,22
2017-09,South Carolina,1350,23
2017-09,Louisiana,1250,24
2017-09,Kentucky,1095,25
2017-09,Oregon,1795,26
2017-09,Oklahoma,1000,27
2017-09,Connecticut,1900,28
2017-09,Iowa,1100,29
2017-09,Mississippi,1100,30
2017-09,Arkansas,1050,31
2017-09,Kansas,1050,32
2017-09,Utah,1495,33
2017-09,Nevada,1420,34
2017-09,New Mexico,1200,35
2017-09,West Virginia,1000,36
2017-09,Nebraska,1250,37
2017-09,Idaho,1250,38
2017-09,Hawaii,2600,39
2017-09,Maine,1600,40
2017-09,New Hampshire,1795,41
2017-09,Rhode Island,2000,42
2017-09,Montana,1225,43
2017-09,Delaware,1350,44
2017-09,South Dakota,1100,45
2017-09,Alaska,1650,46
2017-09,North Dakota,1170,47
2017-09,District of Columbia,3000,48
2017-09,Wyoming,1100,49
2017-10,California,2695,1
2017-10,Texas,1500,2
2017-10,Florida,1750,3
2017-10,Illinois,1500,4
2017-10,Pennsylvania,1270,5
2017-10,Ohio,1000,6
2017-10,Michigan,1025,7
2017-10,Georgia,1300,8
2017-10,North Carolina,1275,9
2017-10,New Jersey,1900,10
2017-10,Virginia,1595,11
2017-10,Washington,1995,12
2017-10,Massachusetts,2500,13
2017-10,Indiana,1025,14
2017-10,Arizona,1395,15
2017-10,Tennessee,1250,16
2017-10,Missouri,950,17
2017-10,Maryland,1710,18
2017-10,Wisconsin,1175,19
2017-10,Minnesota,1500,20
2017-10,Colorado,1895,21
2017-10,Alabama,995,22
2017-10,South Carolina,1300,23
2017-10,Louisiana,1225,24
2017-10,Kentucky,1095,25
2017-10,Oregon,1775,26
2017-10,Oklahoma,995,27
2017-10,Connecticut,1850,28
2017-10,Iowa,1100,29
2017-10,Mississippi,1100,30
2017-10,Arkansas,1025,31
2017-10,Kansas,1025,32
2017-10,Utah,1450,33
2017-10,Nevada,1400,34
2017-10,New Mexico,1225,35
2017-10,West Virginia,950,36
2017-10,Nebraska,1200,37
2017-10,Idaho,1250,38
2017-10,Hawaii,2600,39
2017-10,Maine,1575,40
2017-10,New Hampshire,1800,41
2017-10,Rhode Island,2000,42
2017-10,Montana,1200,43
2017-10,Delaware,1350,44
2017-10,South Dakota,1100,45
2017-10,Alaska,1650,46
2017-10,North Dakota,1170,47
2017-10,District of Columbia,3100,48
2017-10,Wyoming,1050,49
2017-11,California,2650,1
2017-11,Texas,1500,2
2017-11,Florida,1775,3
2017-11,Illinois,1495,4
2017-11,Pennsylvania,1275,5
2017-11,Ohio,995,6
2017-11,Michigan,1000,7
2017-11,Georgia,1300,8
2017-11,North Carolina,1295,9
2017-11,New Jersey,1900,10
2017-11,Virginia,1595,11
2017-11,Washington,1995,12
2017-11,Massachusetts,2500,13
2017-11,Indiana,999.5,14
2017-11,Arizona,1390,15
2017-11,Tennessee,1250,16
2017-11,Missouri,950,17
2017-11,Maryland,1700,18
2017-11,Wisconsin,1150,19
2017-11,Minnesota,1547.5,20
2017-11,Colorado,1900,21
2017-11,Alabama,995,22
2017-11,South Carolina,1325,23
2017-11,Louisiana,1200,24
2017-11,Kentucky,1050,25
2017-11,Oregon,1745,26
2017-11,Oklahoma,995,27
2017-11,Connecticut,1850,28
2017-11,Iowa,1100,29
2017-11,Mississippi,1100,30
2017-11,Arkansas,1000,31
2017-11,Kansas,1050,32
2017-11,Utah,1450,33
2017-11,Nevada,1425,34
2017-11,New Mexico,1225,35
2017-11,West Virginia,975,36
2017-11,Nebraska,1200,37
2017-11,Idaho,1225,38
2017-11,Hawaii,2600,39
2017-11,Maine,1650,40
2017-11,New Hampshire,1797.5,41
2017-11,Rhode Island,2000,42
2017-11,Montana,1200,43
2017-11,Delaware,1350,44
2017-11,South Dakota,1175,45
2017-11,Alaska,1650,46
2017-11,North Dakota,1170,47
2017-11,District of Columbia,3000,48
2017-11,Wyoming,1095,49
2017-12,California,2650,1
2017-12,Texas,1500,2
2017-12,Florida,1760,3
2017-12,Illinois,1495,4
2017-12,Pennsylvania,1275,5
2017-12,Ohio,995,6
2017-12,Michigan,999,7
2017-12,Georgia,1300,8
2017-12,North Carolina,1295,9
2017-12,New Jersey,1900,10
2017-12,Virginia,1595,11
2017-12,Washington,1975,12
2017-12,Massachusetts,2575,13
2017-12,Indiana,995,14
2017-12,Arizona,1395,15
2017-12,Tennessee,1275,16
2017-12,Missouri,945,17
2017-12,Maryland,1700,18
2017-12,Wisconsin,1140,19
2017-12,Minnesota,1550,20
2017-12,Colorado,1900,21
2017-12,Alabama,995,22
2017-12,South Carolina,1300,23
2017-12,Louisiana,1200,24
2017-12,Kentucky,1049.5,25
2017-12,Oregon,1700,26
2017-12,Oklahoma,995,27
2017-12,Connecticut,1850,28
2017-12,Iowa,1095,29
2017-12,Mississippi,1100,30
2017-12,Arkansas,1000,31
2017-12,Kansas,1095,32
2017-12,Utah,1450,33
2017-12,Nevada,1450,34
2017-12,New Mexico,1225,35
2017-12,West Virginia,950,36
2017-12,Nebraska,1200,37
2017-12,Idaho,1225,38
2017-12,Hawaii,2600,39
2017-12,Maine,1750,40
2017-12,New Hampshire,1795,41
2017-12,Rhode Island,2100,42
2017-12,Montana,1150,43
2017-12,Delaware,1350,44
2017-12,South Dakota,1100,45
2017-12,Alaska,1650,46
2017-12,North Dakota,1170,47
2017-12,District of Columbia,3000,48
2017-12,Wyoming,1100,49
2018-01,California,2680,1
2018-01,Texas,1500,2
2018-01,Florida,1750,3
2018-01,Illinois,1475,4
2018-01,Pennsylvania,1275,5
2018-01,Ohio,975,6
2018-01,Michigan,999,7
2018-01,Georgia,1300,8
2018-01,North Carolina,1295,9
2018-01,New Jersey,1875,10
2018-01,Virginia,1550,11
2018-01,Washington,1995,12
2018-01,Massachusetts,2657,13
2018-01,Indiana,995,14
2018-01,Arizona,1395,15
2018-01,Tennessee,1275,16
2018-01,Missouri,925,17
2018-01,Maryland,1700,18
2018-01,Wisconsin,1125,19
2018-01,Minnesota,1500,20
2018-01,Colorado,1900,21
2018-01,Alabama,975,22
2018-01,South Carolina,1310,23
2018-01,Louisiana,1200,24
2018-01,Kentucky,1045,25
2018-01,Oregon,1745,26
2018-01,Oklahoma,1000,27
2018-01,Connecticut,1850,28
2018-01,Iowa,1095,29
2018-01,Mississippi,1095,30
2018-01,Arkansas,1000,31
2018-01,Kansas,1100,32
2018-01,Utah,1450,33
2018-01,Nevada,1450,34
2018-01,New Mexico,1200,35
2018-01,West Virginia,995,36
2018-01,Nebraska,1200,37
2018-01,Idaho,1250,38
2018-01,Hawaii,2550,39
2018-01,Maine,1650,40
2018-01,New Hampshire,1700,41
2018-01,Rhode Island,2100,42
2018-01,Montana,1100,43
2018-01,Delaware,1350,44
2018-01,South Dakota,1100,45
2018-01,Alaska,1650,46
2018-01,North Dakota,1195,47
2018-01,District of Columbia,3000,48
2018-01,Wyoming,1050,49
2018-02,California,2700,1
2018-02,Texas,1500,2
2018-02,Florida,1795,3
2018-02,Illinois,1497,4
2018-02,Pennsylvania,1295,5
2018-02,Ohio,990,6
2018-02,Michigan,1000,7
2018-02,Georgia,1300,8
2018-02,North Carolina,1295,9
2018-02,New Jersey,1895,10
2018-02,Virginia,1582.5,11
2018-02,Washington,1995,12
2018-02,Massachusetts,2750,13
2018-02,Indiana,1000,14
2018-02,Arizona,1400,15
2018-02,Tennessee,1250,16
2018-02,Missouri,947,17
2018-02,Maryland,1700,18
2018-02,Wisconsin,1145,19
2018-02,Minnesota,1520,20
2018-02,Colorado,1950,21
2018-02,Alabama,975,22
2018-02,South Carolina,1350,23
2018-02,Louisiana,1200,24
2018-02,Kentucky,1088,25
2018-02,Oregon,1750,26
2018-02,Oklahoma,1000,27
2018-02,Connecticut,1900,28
2018-02,Iowa,1109,29
2018-02,Mississippi,1100,30
2018-02,Arkansas,1050,31
2018-02,Kansas,1100,32
2018-02,Utah,1450,33
2018-02,Nevada,1462.5,34
2018-02,New Mexico,1200,35
2018-02,West Virginia,975,36
2018-02,Nebraska,1250,37
2018-02,Idaho,1250,38
2018-02,Hawaii,2600,39
2018-02,Maine,1650,40
2018-02,New Hampshire,1750,41
2018-02,Rhode Island,2125,42
2018-02,Montana,1150,43
2018-02,Delaware,1350,44
2018-02,South Dakota,1090,45
2018-02,Alaska,1650,46
2018-02,North Dakota,1250,47
2018-02,District of Columbia,3000,48
2018-02,Wyoming,1035,49
2018-03,California,2700,1
2018-03,Texas,1510,2
2018-03,Florida,1795,3
2018-03,Illinois,1500,4
2018-03,Pennsylvania,1300,5
2018-03,Ohio,1025,6
2018-03,Michigan,1049,7
2018-03,Georgia,1342.5,8
2018-03,North Carolina,1300,9
2018-03,New Jersey,1900,10
2018-03,Virginia,1600,11
2018-03,Washington,1995,12
2018-03,Massachusetts,2900,13
2018-03,Indiana,1075,14
2018-03,Arizona,1450,15
2018-03,Tennessee,1250,16
2018-03,Missouri,950,17
2018-03,Maryland,1715,18
2018-03,Wisconsin,1195,19
2018-03,Minnesota,1550,20
2018-03,Colorado,1995,21
2018-03,Alabama,1000,22
2018-03,South Carolina,1350,23
2018-03,Louisiana,1200,24
2018-03,Kentucky,1100,25
2018-03,Oregon,1750,26
2018-03,Oklahoma,1000,27
2018-03,Connecticut,1950,28
2018-03,Iowa,1145,29
2018-03,Mississippi,1100,30
2018-03,Arkansas,1050,31
2018-03,Kansas,1100,32
2018-03,Utah,1495,33
2018-03,Nevada,1495,34
2018-03,New Mexico,1200,35
2018-03,West Virginia,960,36
2018-03,Nebraska,1285,37
2018-03,Idaho,1295,38
2018-03,Hawaii,2500,39
2018-03,Maine,1800,40
2018-03,New Hampshire,1800,41
2018-03,Rhode Island,2200,42
2018-03,Montana,1200,43
2018-03,Delaware,1400,44
2018-03,South Dakota,1100,45
2018-03,Alaska,1700,46
2018-03,North Dakota,1300,47
2018-03,District of Columbia,2975,48
2018-03,Wyoming,1050,49
2018-04,California,2750,1
2018-04,Texas,1550,2
2018-04,Florida,1800,3
2018-04,Illinois,1519,4
2018-04,Pennsylvania,1350,5
2018-04,Ohio,1100,6
2018-04,Michigan,1080,7
2018-04,Georgia,1375,8
2018-04,North Carolina,1350,9
2018-04,New Jersey,1950,10
2018-04,Virginia,1650,11
2018-04,Washington,2050,12
2018-04,Massachusetts,3077,13
2018-04,Indiana,1100,14
2018-04,Arizona,1495,15
2018-04,Tennessee,1299,16
2018-04,Missouri,975,17
2018-04,Maryland,1750,18
2018-04,Wisconsin,1200,19
2018-04,Minnesota,1595,20
2018-04,Colorado,2000,21
2018-04,Alabama,1000,22
2018-04,South Carolina,1400,23
2018-04,Louisiana,1275,24
2018-04,Kentucky,1195,25
2018-04,Oregon,1785,26
2018-04,Oklahoma,1050,27
2018-04,Connecticut,2000,28
2018-04,Iowa,1100,29
2018-04,Mississippi,1150,30
2018-04,Arkansas,1100,31
2018-04,Kansas,1100,32
2018-04,Utah,1525,33
2018-04,Nevada,1500,34
2018-04,New Mexico,1200,35
2018-04,West Virginia,1000,36
2018-04,Nebraska,1295,37
2018-04,Idaho,1295,38
2018-04,Hawaii,2500,39
2018-04,Maine,1800,40
2018-04,New Hampshire,1800,41
2018-04,Rhode Island,2300,42
2018-04,Montana,1200,43
2018-04,Delaware,1400,44
2018-04,South Dakota,1100,45
2018-04,Alaska,1750,46
2018-04,North Dakota,1375,47
2018-04,District of Columbia,3150,48
2018-04,Wyoming,1050,49
2018-05,California,2800,1
2018-05,Texas,1575,2
2018-05,Florida,1800,3
2018-05,Illinois,1550,4
2018-05,Pennsylvania,1350,5
2018-05,Ohio,1095,6
2018-05,Michigan,1075,7
2018-05,Georgia,1395,8
2018-05,North Carolina,1350,9
2018-05,New Jersey,2000,10
2018-05,Virginia,1700,11
2018-05,Washington,2100,12
2018-05,Massachusetts,2800,13
2018-05,Indiana,1100,14
2018-05,Arizona,1495,15
2018-05,Tennessee,1300,16
2018-05,Missouri,975,17
2018-05,Maryland,1800,18
2018-05,Wisconsin,1200,19
2018-05,Minnesota,1600,20
2018-05,Colorado,2025,21
2018-05,Alabama,1017,22
2018-05,South Carolina,1399,23
2018-05,Louisiana,1295,24
2018-05,Kentucky,1195,25
2018-05,Oregon,1795,26
2018-05,Oklahoma,1062.5,27
2018-05,Connecticut,2000,28
2018-05,Iowa,1115,29
2018-05,Mississippi,1110,30
2018-05,Arkansas,1100,31
2018-05,Kansas,1150,32
2018-05,Utah,1516,33
2018-05,Nevada,1500,34
2018-05,New Mexico,1200,35
2018-05,West Virginia,1000,36
2018-05,Nebraska,1295,37
2018-05,Idaho,1300,38
2018-05,Hawaii,2600,39
2018-05,Maine,1825,40
2018-05,New Hampshire,1800,41
2018-05,Rhode Island,2300,42
