year,month,date,bsi,RegionName,SizeRank
2014,4,4/1/2014,0.98,maine,41
2014,4,4/1/2014,3.53,new hampshire,42
2014,4,4/1/2014,1.76,rhode island,43
2014,4,4/1/2014,8.24,montana,44
2014,4,4/1/2014,4.51,delaware,45
2014,4,4/1/2014,8.04,south dakota,46
2014,4,4/1/2014,6.27,alaska,47
2014,4,4/1/2014,8.82,north dakota,48
2014,4,4/1/2014,0.59,vermont,49
2014,4,4/1/2014,10,district of columbia,50
2014,4,4/1/2014,7.65,wyoming,51
2014,5,5/1/2014,9.8,california,1
2014,5,5/1/2014,9.41,texas,2
2014,5,5/1/2014,0.2,new york,3
2014,5,5/1/2014,4.12,florida,4
2014,5,5/1/2014,3.14,illinois,5
2014,5,5/1/2014,1.76,pennsylvania,6
2014,5,5/1/2014,4.71,ohio,7
2014,5,5/1/2014,5.1,michigan,8
2014,5,5/1/2014,7.06,georgia,9
2014,5,5/1/2014,4.9,north carolina,10
2014,5,5/1/2014,0.39,new jersey,11
2014,5,5/1/2014,7.84,virginia,12
2014,5,5/1/2014,8.63,washington,13
2014,5,5/1/2014,6.86,massachusetts,14
2014,5,5/1/2014,3.53,indiana,15
2014,5,5/1/2014,6.67,arizona,16
2014,5,5/1/2014,5.29,tennessee,17
2014,5,5/1/2014,5.49,missouri,18
2014,5,5/1/2014,2.16,maryland,19
2014,5,5/1/2014,2.94,wisconsin,20
2014,5,5/1/2014,5.69,minnesota,21
2014,5,5/1/2014,9.61,colorado,22
2014,5,5/1/2014,1.18,alabama,23
2014,5,5/1/2014,1.96,south carolina,24
2014,5,5/1/2014,4.51,louisiana,25
2014,5,5/1/2014,3.33,kentucky,26
2014,5,5/1/2014,8.43,oregon,27
2014,5,5/1/2014,5.88,oklahoma,28
2014,5,5/1/2014,0.78,connecticut,29
2014,5,5/1/2014,4.31,iowa,30
2014,5,5/1/2014,1.37,mississippi,31
2014,5,5/1/2014,2.55,arkansas,32
2014,5,5/1/2014,6.47,kansas,33
2014,5,5/1/2014,7.25,utah,34
2014,5,5/1/2014,9.02,nevada,35
2014,5,5/1/2014,2.75,new mexico,36
2014,5,5/1/2014,2.35,west virginia,37
2014,5,5/1/2014,7.45,nebraska,38
2014,5,5/1/2014,6.08,idaho,39
2014,5,5/1/2014,8.82,hawaii,40
2014,5,5/1/2014,0.98,maine,41
2014,5,5/1/2014,3.73,new hampshire,42
2014,5,5/1/2014,1.57,rhode island,43
2014,5,5/1/2014,7.65,montana,44
2014,5,5/1/2014,3.92,delaware,45
2014,5,5/1/2014,8.04,south dakota,46
2014,5,5/1/2014,6.27,alaska,47
2014,5,5/1/2014,9.22,north dakota,48
2014,5,5/1/2014,0.59,vermont,49
2014,5,5/1/2014,10,district of columbia,50
2014,5,5/1/2014,8.24,wyoming,51
2014,6,6/1/2014,9.61,california,1
2014,6,6/1/2014,9.41,texas,2
2014,6,6/1/2014,0.2,new york,3
2014,6,6/1/2014,4.12,florida,4
2014,6,6/1/2014,3.14,illinois,5
2014,6,6/1/2014,1.37,pennsylvania,6
2014,6,6/1/2014,4.31,ohio,7
2014,6,6/1/2014,4.9,michigan,8
2014,6,6/1/2014,6.86,georgia,9
2014,6,6/1/2014,4.71,north carolina,10
2014,6,6/1/2014,0.39,new jersey,11
2014,6,6/1/2014,7.25,virginia,12
2014,6,6/1/2014,8.63,washington,13
2014,6,6/1/2014,6.08,massachusetts,14
2014,6,6/1/2014,3.92,indiana,15
2014,6,6/1/2014,6.47,arizona,16
2014,6,6/1/2014,5.29,tennessee,17
2014,6,6/1/2014,5.49,missouri,18
2014,6,6/1/2014,1.96,maryland,19
2014,6,6/1/2014,2.75,wisconsin,20
2014,6,6/1/2014,5.69,minnesota,21
2014,6,6/1/2014,9.8,colorado,22
2014,6,6/1/2014,1.18,alabama,23
2014,6,6/1/2014,2.16,south carolina,24
2014,6,6/1/2014,5.1,louisiana,25
2014,6,6/1/2014,3.53,kentucky,26
2014,6,6/1/2014,8.43,oregon,27
2014,6,6/1/2014,5.88,oklahoma,28
2014,6,6/1/2014,0.59,connecticut,29
2014,6,6/1/2014,4.51,iowa,30
2014,6,6/1/2014,1.76,mississippi,31
2014,6,6/1/2014,2.55,arkansas,32
2014,6,6/1/2014,7.06,kansas,33
2014,6,6/1/2014,7.65,utah,34
2014,6,6/1/2014,9.02,nevada,35
2014,6,6/1/2014,2.94,new mexico,36
2014,6,6/1/2014,2.35,west virginia,37
2014,6,6/1/2014,7.45,nebraska,38
2014,6,6/1/2014,6.27,idaho,39
2014,6,6/1/2014,8.82,hawaii,40
2014,6,6/1/2014,0.98,maine,41
2014,6,6/1/2014,3.73,new hampshire,42
2014,6,6/1/2014,1.57,rhode island,43
2014,6,6/1/2014,7.84,montana,44
2014,6,6/1/2014,3.33,delaware,45
2014,6,6/1/2014,8.24,south dakota,46
2014,6,6/1/2014,6.67,alaska,47
2014,6,6/1/2014,9.22,north dakota,48
2014,6,6/1/2014,0.78,vermont,49
2014,6,6/1/2014,10,district of columbia,50
2014,6,6/1/2014,8.04,wyoming,51
2014,7,7/1/2014,9.61,california,1
2014,7,7/1/2014,9.41,texas,2
2014,7,7/1/2014,0.2,new york,3
2014,7,7/1/2014,3.92,florida,4
2014,7,7/1/2014,3.33,illinois,5
2014,7,7/1/2014,1.37,pennsylvania,6
2014,7,7/1/2014,4.71,ohio,7
2014,7,7/1/2014,4.51,michigan,8
2014,7,7/1/2014,6.86,georgia,9
2014,7,7/1/2014,4.31,north carolina,10
2014,7,7/1/2014,0.39,new jersey,11
2014,7,7/1/2014,6.47,virginia,12
2014,7,7/1/2014,8.82,washington,13
2014,7,7/1/2014,5.88,massachusetts,14
2014,7,7/1/2014,4.12,indiana,15
2014,7,7/1/2014,6.08,arizona,16
2014,7,7/1/2014,5.29,tennessee,17
2014,7,7/1/2014,5.69,missouri,18
2014,7,7/1/2014,1.57,maryland,19
2014,7,7/1/2014,3.14,wisconsin,20
2014,7,7/1/2014,5.49,minnesota,21
2014,7,7/1/2014,9.8,colorado,22
2014,7,7/1/2014,1.18,alabama,23
2014,7,7/1/2014,1.76,south carolina,24
2014,7,7/1/2014,4.9,louisiana,25
2014,7,7/1/2014,3.73,kentucky,26
2014,7,7/1/2014,8.24,oregon,27
2014,7,7/1/2014,6.27,oklahoma,28
2014,7,7/1/2014,0.78,connecticut,29
2014,7,7/1/2014,5.1,iowa,30
2014,7,7/1/2014,2.16,mississippi,31
2014,7,7/1/2014,2.55,arkansas,32
2014,7,7/1/2014,7.45,kansas,33
2014,7,7/1/2014,7.65,utah,34
2014,7,7/1/2014,9.22,nevada,35
2014,7,7/1/2014,2.94,new mexico,36
2014,7,7/1/2014,1.96,west virginia,37
2014,7,7/1/2014,7.25,nebraska,38
2014,7,7/1/2014,7.06,idaho,39
2014,7,7/1/2014,8.43,hawaii,40
2014,7,7/1/2014,0.98,maine,41
2014,7,7/1/2014,3.53,new hampshire,42
2014,7,7/1/2014,2.35,rhode island,43
2014,7,7/1/2014,7.84,montana,44
2014,7,7/1/2014,2.75,delaware,45
2014,7,7/1/2014,8.63,south dakota,46
2014,7,7/1/2014,6.67,alaska,47
2014,7,7/1/2014,9.02,north dakota,48
2014,7,7/1/2014,0.59,vermont,49
2014,7,7/1/2014,10,district of columbia,50
2014,7,7/1/2014,8.04,wyoming,51
2014,8,8/1/2014,9.61,california,1
2014,8,8/1/2014,9.41,texas,2
2014,8,8/1/2014,0.2,new york,3
2014,8,8/1/2014,3.73,florida,4
2014,8,8/1/2014,3.14,illinois,5
2014,8,8/1/2014,0.98,pennsylvania,6
2014,8,8/1/2014,4.71,ohio,7
2014,8,8/1/2014,4.51,michigan,8
2014,8,8/1/2014,6.86,georgia,9
2014,8,8/1/2014,4.31,north carolina,10
2014,8,8/1/2014,0.39,new jersey,11
2014,8,8/1/2014,6.27,virginia,12
2014,8,8/1/2014,8.82,washington,13
2014,8,8/1/2014,5.69,massachusetts,14
2014,8,8/1/2014,3.92,indiana,15
2014,8,8/1/2014,6.08,arizona,16
2014,8,8/1/2014,5.1,tennessee,17
2014,8,8/1/2014,5.88,missouri,18
2014,8,8/1/2014,1.37,maryland,19
2014,8,8/1/2014,2.75,wisconsin,20
2014,8,8/1/2014,5.49,minnesota,21
2014,8,8/1/2014,10,colorado,22
2014,8,8/1/2014,1.18,alabama,23
2014,8,8/1/2014,2.16,south carolina,24
2014,8,8/1/2014,4.9,louisiana,25
2014,8,8/1/2014,4.12,kentucky,26
2014,8,8/1/2014,8.24,oregon,27
2014,8,8/1/2014,6.47,oklahoma,28
2014,8,8/1/2014,0.78,connecticut,29
2014,8,8/1/2014,5.29,iowa,30
2014,8,8/1/2014,3.33,mississippi,31
2014,8,8/1/2014,2.35,arkansas,32
2014,8,8/1/2014,7.65,kansas,33
2014,8,8/1/2014,7.45,utah,34
2014,8,8/1/2014,9.02,nevada,35
2014,8,8/1/2014,1.76,new mexico,36
2014,8,8/1/2014,2.94,west virginia,37
2014,8,8/1/2014,7.25,nebraska,38
2014,8,8/1/2014,7.06,idaho,39
2014,8,8/1/2014,8.04,hawaii,40
2014,8,8/1/2014,1.57,maine,41
2014,8,8/1/2014,3.53,new hampshire,42
2014,8,8/1/2014,1.96,rhode island,43
2014,8,8/1/2014,7.84,montana,44
2014,8,8/1/2014,2.55,delaware,45
2014,8,8/1/2014,9.22,south dakota,46
2014,8,8/1/2014,6.67,alaska,47
2014,8,8/1/2014,8.63,north dakota,48
2014,8,8/1/2014,0.59,vermont,49
2014,8,8/1/2014,9.8,district of columbia,50
2014,8,8/1/2014,8.43,wyoming,51
2014,9,9/1/2014,9.61,california,1
2014,9,9/1/2014,9.41,texas,2
2014,9,9/1/2014,0.2,new york,3
2014,9,9/1/2014,3.73,florida,4
2014,9,9/1/2014,2.94,illinois,5
2014,9,9/1/2014,0.98,pennsylvania,6
2014,9,9/1/2014,4.71,ohio,7
2014,9,9/1/2014,4.51,michigan,8
2014,9,9/1/2014,7.06,georgia,9
2014,9,9/1/2014,4.31,north carolina,10
2014,9,9/1/2014,0.39,new jersey,11
2014,9,9/1/2014,6.27,virginia,12
2014,9,9/1/2014,8.82,washington,13
2014,9,9/1/2014,5.88,massachusetts,14
2014,9,9/1/2014,3.92,indiana,15
2014,9,9/1/2014,5.49,arizona,16
2014,9,9/1/2014,5.1,tennessee,17
2014,9,9/1/2014,6.08,missouri,18
2014,9,9/1/2014,1.18,maryland,19
2014,9,9/1/2014,2.75,wisconsin,20
2014,9,9/1/2014,5.69,minnesota,21
2014,9,9/1/2014,10,colorado,22
2014,9,9/1/2014,1.57,alabama,23
2014,9,9/1/2014,2.16,south carolina,24
2014,9,9/1/2014,4.9,louisiana,25
2014,9,9/1/2014,4.12,kentucky,26
2014,9,9/1/2014,8.04,oregon,27
2014,9,9/1/2014,6.47,oklahoma,28
2014,9,9/1/2014,0.78,connecticut,29
2014,9,9/1/2014,5.29,iowa,30
2014,9,9/1/2014,3.33,mississippi,31
2014,9,9/1/2014,2.35,arkansas,32
2014,9,9/1/2014,7.45,kansas,33
2014,9,9/1/2014,7.65,utah,34
2014,9,9/1/2014,9.02,nevada,35
2014,9,9/1/2014,1.37,new mexico,36
2014,9,9/1/2014,3.14,west virginia,37
2014,9,9/1/2014,7.25,nebraska,38
2014,9,9/1/2014,6.86,idaho,39
2014,9,9/1/2014,8.24,hawaii,40
2014,9,9/1/2014,1.96,maine,41
2014,9,9/1/2014,3.53,new hampshire,42
2014,9,9/1/2014,1.76,rhode island,43
2014,9,9/1/2014,7.84,montana,44
2014,9,9/1/2014,2.55,delaware,45
2014,9,9/1/2014,9.22,south dakota,46
2014,9,9/1/2014,6.67,alaska,47
2014,9,9/1/2014,8.63,north dakota,48
2014,9,9/1/2014,0.59,vermont,49
2014,9,9/1/2014,9.8,district of columbia,50
2014,9,9/1/2014,8.43,wyoming,51
2015,1,1/1/2015,9.41,california,1
2015,1,1/1/2015,9.61,texas,2
2015,1,1/1/2015,0.2,new york,3
2015,1,1/1/2015,3.14,florida,4
2015,1,1/1/2015,1.57,illinois,5
2015,1,1/1/2015,1.18,pennsylvania,6
2015,1,1/1/2015,4.71,ohio,7
2015,1,1/1/2015,3.92,michigan,8
2015,1,1/1/2015,7.06,georgia,9
2015,1,1/1/2015,4.51,north carolina,10
2015,1,1/1/2015,0.39,new jersey,11
2015,1,1/1/2015,5.29,virginia,12
2015,1,1/1/2015,8.63,washington,13
2015,1,1/1/2015,5.69,massachusetts,14
2015,1,1/1/2015,4.12,indiana,15
2015,1,1/1/2015,6.67,arizona,16
2015,1,1/1/2015,5.1,tennessee,17
2015,1,1/1/2015,5.88,missouri,18
2015,1,1/1/2015,0.98,maryland,19
2015,1,1/1/2015,2.16,wisconsin,20
2015,1,1/1/2015,6.08,minnesota,21
2015,1,1/1/2015,10,colorado,22
2015,1,1/1/2015,2.75,alabama,23
2015,1,1/1/2015,3.33,south carolina,24
2015,1,1/1/2015,4.9,louisiana,25
2015,1,1/1/2015,4.31,kentucky,26
2015,1,1/1/2015,7.84,oregon,27
2015,1,1/1/2015,6.47,oklahoma,28
2015,1,1/1/2015,0.78,connecticut,29
2015,1,1/1/2015,5.49,iowa,30
2015,1,1/1/2015,3.53,mississippi,31
2015,1,1/1/2015,2.94,arkansas,32
2015,1,1/1/2015,6.86,kansas,33
2015,1,1/1/2015,8.04,utah,34
2015,1,1/1/2015,8.24,nevada,35
2015,1,1/1/2015,2.35,new mexico,36
2015,1,1/1/2015,2.55,west virginia,37
2015,1,1/1/2015,7.65,nebraska,38
2015,1,1/1/2015,7.45,idaho,39
2015,1,1/1/2015,8.43,hawaii,40
2015,1,1/1/2015,1.76,maine,41
2015,1,1/1/2015,3.73,new hampshire,42
2015,1,1/1/2015,1.37,rhode island,43
2015,1,1/1/2015,6.27,montana,44
2015,1,1/1/2015,1.96,delaware,45
2015,1,1/1/2015,9.02,south dakota,46
2015,1,1/1/2015,7.25,alaska,47
2015,1,1/1/2015,9.22,north dakota,48
2015,1,1/1/2015,0.59,vermont,49
2015,1,1/1/2015,9.8,district of columbia,50
2015,1,1/1/2015,8.82,wyoming,51
2015,10,10/1/2015,9.61,california,1
2015,10,10/1/2015,9.02,texas,2
2015,10,10/1/2015,0.2,new york,3
2015,10,10/1/2015,3.73,florida,4
2015,10,10/1/2015,1.37,illinois,5
2015,10,10/1/2015,1.18,pennsylvania,6
2015,10,10/1/2015,4.71,ohio,7
2015,10,10/1/2015,3.33,michigan,8
2015,10,10/1/2015,6.47,georgia,9
2015,10,10/1/2015,5.29,north carolina,10
2015,10,10/1/2015,0.39,new jersey,11
2015,10,10/1/2015,4.51,virginia,12
2015,10,10/1/2015,9.41,washington,13
2015,10,10/1/2015,6.08,massachusetts,14
2015,10,10/1/2015,4.12,indiana,15
2015,10,10/1/2015,7.65,arizona,16
2015,10,10/1/2015,5.69,tennessee,17
2015,10,10/1/2015,6.86,missouri,18
2015,10,10/1/2015,0.98,maryland,19
2015,10,10/1/2015,2.94,wisconsin,20
2015,10,10/1/2015,5.88,minnesota,21
2015,10,10/1/2015,10,colorado,22
2015,10,10/1/2015,1.57,alabama,23
2015,10,10/1/2015,3.92,south carolina,24
2015,10,10/1/2015,4.9,louisiana,25
2015,10,10/1/2015,5.1,kentucky,26
2015,10,10/1/2015,8.82,oregon,27
2015,10,10/1/2015,5.49,oklahoma,28
2015,10,10/1/2015,0.78,connecticut,29
2015,10,10/1/2015,4.31,iowa,30
2015,10,10/1/2015,3.14,mississippi,31
2015,10,10/1/2015,2.75,arkansas,32
2015,10,10/1/2015,7.45,kansas,33
2015,10,10/1/2015,9.22,utah,34
2015,10,10/1/2015,8.63,nevada,35
2015,10,10/1/2015,2.55,new mexico,36
2015,10,10/1/2015,1.96,west virginia,37
2015,10,10/1/2015,8.43,nebraska,38
2015,10,10/1/2015,7.25,idaho,39
2015,10,10/1/2015,8.04,hawaii,40
2015,10,10/1/2015,1.76,maine,41
2015,10,10/1/2015,3.53,new hampshire,42
2015,10,10/1/2015,2.16,rhode island,43
2015,10,10/1/2015,7.06,montana,44
2015,10,10/1/2015,2.35,delaware,45
2015,10,10/1/2015,8.24,south dakota,46
2015,10,10/1/2015,6.27,alaska,47
2015,10,10/1/2015,6.67,north dakota,48
2015,10,10/1/2015,0.59,vermont,49
2015,10,10/1/2015,9.8,district of columbia,50
2015,10,10/1/2015,7.84,wyoming,51
2015,11,11/1/2015,9.41,california,1
2015,11,11/1/2015,8.82,texas,2
2015,11,11/1/2015,0.2,new york,3
2015,11,11/1/2015,3.73,florida,4
2015,11,11/1/2015,1.37,illinois,5
2015,11,11/1/2015,1.18,pennsylvania,6
2015,11,11/1/2015,4.71,ohio,7
2015,11,11/1/2015,3.14,michigan,8
2015,11,11/1/2015,6.47,georgia,9
2015,11,11/1/2015,5.29,north carolina,10
2015,11,11/1/2015,0.39,new jersey,11
2015,11,11/1/2015,4.31,virginia,12
2015,11,11/1/2015,9.61,washington,13
2015,11,11/1/2015,5.69,massachusetts,14
2015,11,11/1/2015,4.12,indiana,15
2015,11,11/1/2015,7.84,arizona,16
2015,11,11/1/2015,6.27,tennessee,17
2015,11,11/1/2015,6.86,missouri,18
2015,11,11/1/2015,0.98,maryland,19
2015,11,11/1/2015,2.75,wisconsin,20
2015,11,11/1/2015,5.88,minnesota,21
2015,11,11/1/2015,10,colorado,22
2015,11,11/1/2015,1.76,alabama,23
2015,11,11/1/2015,3.53,south carolina,24
