Pivot1 Names,RegionName,SizeRank,RegionID,Pivot1 Values
2009-10,Virginia,12,56,219600
2009-10,Washington,13,59,258400
2009-10,Massachusetts,14,26,302300
2009-10,Indiana,15,22,108500
2009-10,Arizona,16,8,165200
2009-10,Tennessee,17,53,116400
2009-10,Missouri,18,32,130600
2009-10,Maryland,19,27,258700
2009-10,Wisconsin,20,60,150800
2009-10,Minnesota,21,31,169500
2009-10,Colorado,22,10,223000
2009-10,Alabama,23,4,102900
2009-10,South Carolina,24,51,131800
2009-10,Louisiana,25,25,125600
2009-10,Kentucky,26,24,112800
2009-10,Oregon,27,46,224300
2009-10,Oklahoma,28,45,96700
2009-10,Connecticut,29,11,253600
2009-10,Iowa,30,19,111800
2009-10,Mississippi,31,34,108600
2009-10,Arkansas,32,6,98200
2009-10,Kansas,33,23,115600
2009-10,Utah,34,55,225000
2009-10,Nevada,35,42,165300
2009-10,New Mexico,36,41,175400
2009-10,West Virginia,37,61,80200
2009-10,Nebraska,38,38,118400
2009-10,Idaho,39,20,166800
2009-10,Hawaii,40,18,503700
2009-10,Maine,41,28,170700
2009-10,New Hampshire,42,39,221700
2009-10,Rhode Island,43,50,228200
2009-10,Montana,44,35,182200
2009-10,Delaware,45,13,217200
2009-10,South Dakota,46,52,140400
2009-10,Alaska,47,3,294000
2009-10,North Dakota,48,37,136800
2009-10,Vermont,49,58,179500
2009-10,District of Columbia,50,12,371000
2009-10,Wyoming,51,62,181800
2009-11,California,1,9,337200
2009-11,Texas,2,54,131500
2009-11,New York,3,43,241200
2009-11,Florida,4,14,150300
2009-11,Illinois,5,21,161200
2009-11,Pennsylvania,6,47,148500
2009-11,Ohio,7,44,110300
2009-11,Michigan,8,30,90600
2009-11,Georgia,9,16,136900
2009-11,North Carolina,10,36,145300
2009-11,New Jersey,11,40,307800
2009-11,Virginia,12,56,219300
2009-11,Washington,13,59,257800
2009-11,Massachusetts,14,26,302800
2009-11,Indiana,15,22,108300
2009-11,Arizona,16,8,164300
2009-11,Tennessee,17,53,116400
2009-11,Missouri,18,32,130300
2009-11,Maryland,19,27,258100
2009-11,Wisconsin,20,60,150500
2009-11,Minnesota,21,31,169300
2009-11,Colorado,22,10,223000
2009-11,Alabama,23,4,102700
2009-11,South Carolina,24,51,131700
2009-11,Louisiana,25,25,125500
2009-11,Kentucky,26,24,112700
2009-11,Oregon,27,46,224200
2009-11,Oklahoma,28,45,96800
2009-11,Connecticut,29,11,253800
2009-11,Iowa,30,19,111900
2009-11,Mississippi,31,34,109100
2009-11,Arkansas,32,6,98100
2009-11,Kansas,33,23,115600
2009-11,Utah,34,55,223400
2009-11,Nevada,35,42,163800
2009-11,New Mexico,36,41,175400
2009-11,West Virginia,37,61,80200
2009-11,Nebraska,38,38,118600
2009-11,Idaho,39,20,166000
2009-11,Hawaii,40,18,503200
2009-11,Maine,41,28,171200
2009-11,New Hampshire,42,39,221700
2009-11,Rhode Island,43,50,228700
2009-11,Montana,44,35,181900
2009-11,Delaware,45,13,217900
2009-11,South Dakota,46,52,140300
2009-11,Alaska,47,3,294000
2009-11,North Dakota,48,37,136800
2009-11,Vermont,49,58,179200
2009-11,District of Columbia,50,12,371800
2009-11,Wyoming,51,62,181600
2009-12,California,1,9,337600
2009-12,Texas,2,54,131500
2009-12,New York,3,43,240800
2009-12,Florida,4,14,149700
2009-12,Illinois,5,21,160600
2009-12,Pennsylvania,6,47,148600
2009-12,Ohio,7,44,110100
2009-12,Michigan,8,30,89900
2009-12,Georgia,9,16,136100
2009-12,North Carolina,10,36,145100
2009-12,New Jersey,11,40,306900
2009-12,Virginia,12,56,219000
2009-12,Washington,13,59,256900
2009-12,Massachusetts,14,26,303300
2009-12,Indiana,15,22,107900
2009-12,Arizona,16,8,163600
2009-12,Tennessee,17,53,116300
2009-12,Missouri,18,32,130100
2009-12,Maryland,19,27,257800
2009-12,Wisconsin,20,60,150300
2009-12,Minnesota,21,31,169000
2009-12,Colorado,22,10,223100
2009-12,Alabama,23,4,102500
2009-12,South Carolina,24,51,131600
2009-12,Louisiana,25,25,125400
2009-12,Kentucky,26,24,113300
2009-12,Oregon,27,46,223400
2009-12,Oklahoma,28,45,96900
2009-12,Connecticut,29,11,254200
2009-12,Iowa,30,19,111900
2009-12,Mississippi,31,34,111200
2009-12,Arkansas,32,6,98000
2009-12,Kansas,33,23,115300
2009-12,Utah,34,55,222000
2009-12,Nevada,35,42,162200
2009-12,New Mexico,36,41,175400
2009-12,West Virginia,37,61,80100
2009-12,Nebraska,38,38,118700
2009-12,Idaho,39,20,164900
2009-12,Hawaii,40,18,502000
2009-12,Maine,41,28,172000
2009-12,New Hampshire,42,39,222000
2009-12,Rhode Island,43,50,229100
2009-12,Montana,44,35,181800
2009-12,Delaware,45,13,219300
2009-12,South Dakota,46,52,140300
2009-12,Alaska,47,3,294300
2009-12,North Dakota,48,37,136700
2009-12,Vermont,49,58,178900
2009-12,District of Columbia,50,12,373200
2009-12,Wyoming,51,62,181300
2010-01,California,1,9,338300
2010-01,Texas,2,54,131600
2010-01,New York,3,43,240600
2010-01,Florida,4,14,149500
2010-01,Illinois,5,21,160300
2010-01,Pennsylvania,6,47,148800
2010-01,Ohio,7,44,110000
2010-01,Michigan,8,30,89600
2010-01,Georgia,9,16,135700
2010-01,North Carolina,10,36,145000
2010-01,New Jersey,11,40,306400
2010-01,Virginia,12,56,218900
2010-01,Washington,13,59,256700
2010-01,Massachusetts,14,26,304100
2010-01,Indiana,15,22,107700
2010-01,Arizona,16,8,163100
2010-01,Tennessee,17,53,116300
2010-01,Missouri,18,32,130100
2010-01,Maryland,19,27,257800
2010-01,Wisconsin,20,60,150300
2010-01,Minnesota,21,31,168900
2010-01,Colorado,22,10,223400
2010-01,Alabama,23,4,102300
2010-01,South Carolina,24,51,131700
2010-01,Louisiana,25,25,125400
2010-01,Kentucky,26,24,113800
2010-01,Oregon,27,46,223000
2010-01,Oklahoma,28,45,97100
2010-01,Connecticut,29,11,254700
2010-01,Iowa,30,19,112000
2010-01,Mississippi,31,34,113100
2010-01,Arkansas,32,6,98000
2010-01,Kansas,33,23,115100
2010-01,Utah,34,55,221200
2010-01,Nevada,35,42,161200
2010-01,New Mexico,36,41,175400
2010-01,West Virginia,37,61,80100
2010-01,Nebraska,38,38,118900
2010-01,Idaho,39,20,164100
2010-01,Hawaii,40,18,501100
2010-01,Maine,41,28,172800
2010-01,New Hampshire,42,39,222300
2010-01,Rhode Island,43,50,229500
2010-01,Montana,44,35,181800
2010-01,Delaware,45,13,220000
2010-01,South Dakota,46,52,140300
2010-01,Alaska,47,3,294400
2010-01,North Dakota,48,37,136800
2010-01,Vermont,49,58,178700
2010-01,District of Columbia,50,12,374500
2010-01,Wyoming,51,62,181200
2010-02,California,1,9,339000
2010-02,Texas,2,54,131600
2010-02,New York,3,43,241400
2010-02,Florida,4,14,149900
2010-02,Illinois,5,21,160700
2010-02,Pennsylvania,6,47,148900
2010-02,Ohio,7,44,110100
2010-02,Michigan,8,30,89900
2010-02,Georgia,9,16,136000
2010-02,North Carolina,10,36,145100
2010-02,New Jersey,11,40,307500
2010-02,Virginia,12,56,219400
2010-02,Washington,13,59,257700
2010-02,Massachusetts,14,26,305100
2010-02,Indiana,15,22,107800
2010-02,Arizona,16,8,163200
2010-02,Tennessee,17,53,116600
2010-02,Missouri,18,32,130200
2010-02,Maryland,19,27,258400
2010-02,Wisconsin,20,60,150700
2010-02,Minnesota,21,31,169600
2010-02,Colorado,22,10,223900
2010-02,Alabama,23,4,102500
2010-02,South Carolina,24,51,131800
2010-02,Louisiana,25,25,125400
2010-02,Kentucky,26,24,113500
2010-02,Oregon,27,46,224200
2010-02,Oklahoma,28,45,97400
2010-02,Connecticut,29,11,255300
2010-02,Iowa,30,19,112200
2010-02,Mississippi,31,34,112600
2010-02,Arkansas,32,6,98400
2010-02,Kansas,33,23,115300
2010-02,Utah,34,55,221600
2010-02,Nevada,35,42,161500
2010-02,New Mexico,36,41,175500
2010-02,West Virginia,37,61,80200
2010-02,Nebraska,38,38,119000
2010-02,Idaho,39,20,164700
2010-02,Hawaii,40,18,501200
2010-02,Maine,41,28,172900
2010-02,New Hampshire,42,39,222600
2010-02,Rhode Island,43,50,230100
2010-02,Montana,44,35,181500
2010-02,Delaware,45,13,219100
2010-02,South Dakota,46,52,140200
2010-02,Alaska,47,3,294500
2010-02,North Dakota,48,37,137000
2010-02,Vermont,49,58,178700
2010-02,District of Columbia,50,12,374800
2010-02,Wyoming,51,62,181400
2010-03,California,1,9,339000
2010-03,Texas,2,54,131500
2010-03,New York,3,43,241100
2010-03,Florida,4,14,149500
2010-03,Illinois,5,21,160200
2010-03,Pennsylvania,6,47,148800
2010-03,Ohio,7,44,110000
2010-03,Michigan,8,30,89400
2010-03,Georgia,9,16,135400
2010-03,North Carolina,10,36,145100
2010-03,New Jersey,11,40,306900
2010-03,Virginia,12,56,219000
2010-03,Washington,13,59,256900
2010-03,Massachusetts,14,26,305300
2010-03,Indiana,15,22,107700
2010-03,Arizona,16,8,162600
2010-03,Tennessee,17,53,116600
2010-03,Missouri,18,32,129900
2010-03,Maryland,19,27,256600
2010-03,Wisconsin,20,60,150600
2010-03,Minnesota,21,31,169200
2010-03,Colorado,22,10,223700
2010-03,Alabama,23,4,102200
2010-03,South Carolina,24,51,131600
2010-03,Louisiana,25,25,125400
2010-03,Kentucky,26,24,113600
2010-03,Oregon,27,46,223800
2010-03,Oklahoma,28,45,97500
2010-03,Connecticut,29,11,254800
2010-03,Iowa,30,19,112200
2010-03,Mississippi,31,34,112900
2010-03,Arkansas,32,6,98300
2010-03,Kansas,33,23,115500
2010-03,Utah,34,55,220900
2010-03,Nevada,35,42,161600
2010-03,New Mexico,36,41,175200
2010-03,West Virginia,37,61,80200
2010-03,Nebraska,38,38,119100
2010-03,Idaho,39,20,164100
2010-03,Hawaii,40,18,503000
2010-03,Maine,41,28,173600
2010-03,New Hampshire,42,39,222200
2010-03,Rhode Island,43,50,231100
2010-03,Montana,44,35,181800
2010-03,Delaware,45,13,220100
2010-03,South Dakota,46,52,140300
2010-03,Alaska,47,3,294400
2010-03,North Dakota,48,37,137400
2010-03,Vermont,49,58,179000
2010-03,District of Columbia,50,12,374900
2010-03,Wyoming,51,62,181600
2010-04,California,1,9,339100
2010-04,Texas,2,54,131400
2010-04,New York,3,43,239300
2010-04,Florida,4,14,148000
2010-04,Illinois,5,21,158500
2010-04,Pennsylvania,6,47,148600
2010-04,Ohio,7,44,109900
2010-04,Michigan,8,30,88100
2010-04,Georgia,9,16,133700
2010-04,North Carolina,10,36,144700
2010-04,New Jersey,11,40,303900
2010-04,Virginia,12,56,217700
2010-04,Washington,13,59,254200
2010-04,Massachusetts,14,26,304800
2010-04,Indiana,15,22,107400
2010-04,Arizona,16,8,161100
2010-04,Tennessee,17,53,116100
2010-04,Missouri,18,32,129400
2010-04,Maryland,19,27,252900
2010-04,Wisconsin,20,60,150100
2010-04,Minnesota,21,31,167500
2010-04,Colorado,22,10,222700
2010-04,Alabama,23,4,101400
2010-04,South Carolina,24,51,131000
2010-04,Louisiana,25,25,125200
2010-04,Kentucky,26,24,114600
2010-04,Oregon,27,46,221000
2010-04,Oklahoma,28,45,97400
2010-04,Connecticut,29,11,253600
2010-04,Iowa,30,19,112200
2010-04,Mississippi,31,34,115400
2010-04,Arkansas,32,6,97600
2010-04,Kansas,33,23,115300
2010-04,Utah,34,55,218600
2010-04,Nevada,35,42,159900
2010-04,New Mexico,36,41,174600
2010-04,West Virginia,37,61,80200
2010-04,Nebraska,38,38,119300
2010-04,Idaho,39,20,161500
2010-04,Hawaii,40,18,505200
2010-04,Maine,41,28,175500
2010-04,New Hampshire,42,39,221500
2010-04,Rhode Island,43,50,232000
2010-04,Montana,44,35,182800
2010-04,Delaware,45,13,223600
2010-04,South Dakota,46,52,140800
2010-04,Alaska,47,3,294700
2010-04,North Dakota,48,37,137700
2010-04,Vermont,49,58,179500
2010-04,District of Columbia,50,12,376100
2010-04,Wyoming,51,62,181900
2010-05,California,1,9,340000
2010-05,Texas,2,54,131500
2010-05,New York,3,43,237900
2010-05,Florida,4,14,146900
2010-05,Illinois,5,21,157500
2010-05,Pennsylvania,6,47,148600
2010-05,Ohio,7,44,109900
2010-05,Michigan,8,30,87600
2010-05,Georgia,9,16,132700
2010-05,North Carolina,10,36,144300
2010-05,New Jersey,11,40,302400
2010-05,Virginia,12,56,217300
2010-05,Washington,13,59,252400
2010-05,Massachusetts,14,26,304900
2010-05,Indiana,15,22,107500
2010-05,Arizona,16,8,159600
2010-05,Tennessee,17,53,116000
2010-05,Missouri,18,32,129000
2010-05,Maryland,19,27,250800
2010-05,Wisconsin,20,60,149700
2010-05,Minnesota,21,31,166900
2010-05,Colorado,22,10,222100
2010-05,Alabama,23,4,100900
2010-05,South Carolina,24,51,130800
2010-05,Louisiana,25,25,125100
2010-05,Kentucky,26,24,115100
2010-05,Oregon,27,46,218900
2010-05,Oklahoma,28,45,97500
2010-05,Connecticut,29,11,252900
2010-05,Iowa,30,19,112600
2010-05,Mississippi,31,34,116700
2010-05,Arkansas,32,6,97300
2010-05,Kansas,33,23,115200
2010-05,Utah,34,55,216500
2010-05,Nevada,35,42,158600
2010-05,New Mexico,36,41,173900
2010-05,West Virginia,37,61,80200
2010-05,Nebraska,38,38,119400
2010-05,Idaho,39,20,159300
2010-05,Hawaii,40,18,507100
2010-05,Maine,41,28,177200
2010-05,New Hampshire,42,39,221200
2010-05,Rhode Island,43,50,232300
2010-05,Montana,44,35,183500
2010-05,Delaware,45,13,225800
2010-05,South Dakota,46,52,141300
2010-05,Alaska,47,3,295300
2010-05,North Dakota,48,37,138000
2010-05,Vermont,49,58,180500
2010-05,District of Columbia,50,12,376300
2010-05,Wyoming,51,62,182700
2010-06,California,1,9,340100
2010-06,Texas,2,54,131500
2010-06,New York,3,43,237500
2010-06,Florida,4,14,146300
2010-06,Illinois,5,21,157200
2010-06,Pennsylvania,6,47,148700
2010-06,Ohio,7,44,110000
2010-06,Michigan,8,30,87700
2010-06,Georgia,9,16,132600
2010-06,North Carolina,10,36,144200
2010-06,New Jersey,11,40,302400
2010-06,Virginia,12,56,217600
2010-06,Washington,13,59,251200
2010-06,Massachusetts,14,26,305300
2010-06,Indiana,15,22,107900
2010-06,Arizona,16,8,158200
2010-06,Tennessee,17,53,116000
2010-06,Missouri,18,32,129000
2010-06,Maryland,19,27,250600
2010-06,Wisconsin,20,60,149600
2010-06,Minnesota,21,31,167600
2010-06,Colorado,22,10,221900
2010-06,Alabama,23,4,100900
2010-06,South Carolina,24,51,130700
2010-06,Louisiana,25,25,125000
2010-06,Kentucky,26,24,115100
2010-06,Oregon,27,46,217800
2010-06,Oklahoma,28,45,97600
2010-06,Connecticut,29,11,252800
2010-06,Iowa,30,19,113200
2010-06,Mississippi,31,34,117100
2010-06,Arkansas,32,6,97600
2010-06,Kansas,33,23,115100
2010-06,Utah,34,55,215500
2010-06,Nevada,35,42,158200
2010-06,New Mexico,36,41,173500
2010-06,West Virginia,37,61,80000
2010-06,Nebraska,38,38,119600
2010-06,Idaho,39,20,158400
2010-06,Hawaii,40,18,508100
2010-06,Maine,41,28,178200
2010-06,New Hampshire,42,39,221400
2010-06,Rhode Island,43,50,231500
2010-06,Montana,44,35,183900
2010-06,Delaware,45,13,225200
2010-06,South Dakota,46,52,141700
2010-06,Alaska,47,3,296300
2010-06,North Dakota,48,37,138500
2010-06,Vermont,49,58,181500
2010-06,District of Columbia,50,12,375200
2010-06,Wyoming,51,62,183200
2010-07,California,1,9,338800
2010-07,Texas,2,54,131200
2010-07,New York,3,43,236600
2010-07,Florida,4,14,145300
2010-07,Illinois,5,21,156500
2010-07,Pennsylvania,6,47,148600
2010-07,Ohio,7,44,110100
2010-07,Michigan,8,30,87500
2010-07,Georgia,9,16,131900
2010-07,North Carolina,10,36,143900
2010-07,New Jersey,11,40,301400
2010-07,Virginia,12,56,217200
2010-07,Washington,13,59,249100
2010-07,Massachusetts,14,26,305000
2010-07,Indiana,15,22,108000
2010-07,Arizona,16,8,156200
2010-07,Tennessee,17,53,115800
2010-07,Missouri,18,32,128800
2010-07,Maryland,19,27,249500
2010-07,Wisconsin,20,60,149200
2010-07,Minnesota,21,31,167500
2010-07,Colorado,22,10,221300
2010-07,Alabama,23,4,100700
2010-07,South Carolina,24,51,130200
2010-07,Louisiana,25,25,124800
2010-07,Kentucky,26,24,115200
2010-07,Oregon,27,46,215800
2010-07,Oklahoma,28,45,97400
2010-07,Connecticut,29,11,252100
2010-07,Iowa,30,19,113300
2010-07,Mississippi,31,34,117200
2010-07,Arkansas,32,6,97600
2010-07,Kansas,33,23,115000
2010-07,Utah,34,55,214100
2010-07,Nevada,35,42,157300
2010-07,New Mexico,36,41,172800
2010-07,West Virginia,37,61,80000
2010-07,Nebraska,38,38,119600
2010-07,Idaho,39,20,157300
2010-07,Hawaii,40,18,508700
2010-07,Maine,41,28,178700
2010-07,New Hampshire,42,39,221300
2010-07,Rhode Island,43,50,230400
2010-07,Montana,44,35,184100
2010-07,Delaware,45,13,224300
2010-07,South Dakota,46,52,142100
2010-07,Alaska,47,3,297000
2010-07,North Dakota,48,37,139100
2010-07,Vermont,49,58,182000
2010-07,District of Columbia,50,12,373500
2010-07,Wyoming,51,62,183400
2010-08,California,1,9,337400
2010-08,Texas,2,54,130900
2010-08,New York,3,43,235600
2010-08,Florida,4,14,144000
2010-08,Illinois,5,21,155500
2010-08,Pennsylvania,6,47,148000
2010-08,Ohio,7,44,109900
2010-08,Michigan,8,30,87100
2010-08,Georgia,9,16,130900
2010-08,North Carolina,10,36,143300
2010-08,New Jersey,11,40,299600
2010-08,Virginia,12,56,216200
2010-08,Washington,13,59,247300
2010-08,Massachusetts,14,26,304100
2010-08,Indiana,15,22,107900
2010-08,Arizona,16,8,153900
2010-08,Tennessee,17,53,115600
2010-08,Missouri,18,32,128600
2010-08,Maryland,19,27,248000
2010-08,Wisconsin,20,60,148700
2010-08,Minnesota,21,31,166900
2010-08,Colorado,22,10,220200
2010-08,Alabama,23,4,100300
2010-08,South Carolina,24,51,129700
2010-08,Louisiana,25,25,124500
2010-08,Kentucky,26,24,115200
2010-08,Oregon,27,46,213600
2010-08,Oklahoma,28,45,97000
2010-08,Connecticut,29,11,250700
2010-08,Iowa,30,19,113100
2010-08,Mississippi,31,34,116500
2010-08,Arkansas,32,6,97100
2010-08,Kansas,33,23,114800
2010-08,Utah,34,55,212700
2010-08,Nevada,35,42,155600
2010-08,New Mexico,36,41,172300
2010-08,West Virginia,37,61,80000
2010-08,Nebraska,38,38,119400
2010-08,Idaho,39,20,156200
2010-08,Hawaii,40,18,508300
2010-08,Maine,41,28,178600
2010-08,New Hampshire,42,39,220600
2010-08,Rhode Island,43,50,229200
2010-08,Montana,44,35,184000
2010-08,Delaware,45,13,223000
2010-08,South Dakota,46,52,142500
2010-08,Alaska,47,3,296900
2010-08,North Dakota,48,37,139900
2010-08,Vermont,49,58,181700
2010-08,District of Columbia,50,12,372000
2010-08,Wyoming,51,62,183400
2010-09,California,1,9,335600
2010-09,Texas,2,54,130600
2010-09,New York,3,43,234300
2010-09,Florida,4,14,142600
2010-09,Illinois,5,21,154200
2010-09,Pennsylvania,6,47,147300
2010-09,Ohio,7,44,109300
2010-09,Michigan,8,30,86700
2010-09,Georgia,9,16,129900
2010-09,North Carolina,10,36,142600
2010-09,New Jersey,11,40,297700
2010-09,Virginia,12,56,215200
2010-09,Washington,13,59,245500
2010-09,Massachusetts,14,26,303200
2010-09,Indiana,15,22,108000
2010-09,Arizona,16,8,152200
2010-09,Tennessee,17,53,115100
2010-09,Missouri,18,32,128300
2010-09,Maryland,19,27,246500
2010-09,Wisconsin,20,60,147900
2010-09,Minnesota,21,31,165700
2010-09,Colorado,22,10,219200
2010-09,Alabama,23,4,100200
2010-09,South Carolina,24,51,129200
2010-09,Louisiana,25,25,124300
2010-09,Kentucky,26,24,115100
2010-09,Oregon,27,46,211500
2010-09,Oklahoma,28,45,96700
2010-09,Connecticut,29,11,249400
2010-09,Iowa,30,19,113000
2010-09,Mississippi,31,34,116000
2010-09,Arkansas,32,6,96800
2010-09,Kansas,33,23,114400
2010-09,Utah,34,55,211400
2010-09,Nevada,35,42,154100
2010-09,New Mexico,36,41,171500
2010-09,West Virginia,37,61,80100
2010-09,Nebraska,38,38,119200
2010-09,Idaho,39,20,155100
2010-09,Hawaii,40,18,507200
2010-09,Maine,41,28,178000
2010-09,New Hampshire,42,39,219400
2010-09,Rhode Island,43,50,228700
2010-09,Montana,44,35,183700
2010-09,Delaware,45,13,221300
2010-09,South Dakota,46,52,142700
2010-09,Alaska,47,3,296600
2010-09,North Dakota,48,37,140700
2010-09,Vermont,49,58,181400
2010-09,District of Columbia,50,12,371600
2010-09,Wyoming,51,62,183500
2010-10,California,1,9,333500
2010-10,Texas,2,54,130300
2010-10,New York,3,43,233100
2010-10,Florida,4,14,141200
2010-10,Illinois,5,21,153000
2010-10,Pennsylvania,6,47,146500
2010-10,Ohio,7,44,108700
2010-10,Michigan,8,30,86200
2010-10,Georgia,9,16,128900
2010-10,North Carolina,10,36,142100
2010-10,New Jersey,11,40,295700
2010-10,Virginia,12,56,214200
2010-10,Washington,13,59,243900
2010-10,Massachusetts,14,26,302100
2010-10,Indiana,15,22,108200
2010-10,Arizona,16,8,151100
2010-10,Tennessee,17,53,114600
2010-10,Missouri,18,32,128100
2010-10,Maryland,19,27,245300
2010-10,Wisconsin,20,60,146900
2010-10,Minnesota,21,31,164100
2010-10,Colorado,22,10,218300
2010-10,Alabama,23,4,99900
2010-10,South Carolina,24,51,128500
2010-10,Louisiana,25,25,124300
2010-10,Kentucky,26,24,114900
2010-10,Oregon,27,46,209600
2010-10,Oklahoma,28,45,96300
2010-10,Connecticut,29,11,248000
2010-10,Iowa,30,19,112800
2010-10,Mississippi,31,34,115800
2010-10,Arkansas,32,6,96500
2010-10,Kansas,33,23,114100
2010-10,Utah,34,55,210100
2010-10,Nevada,35,42,152600
2010-10,New Mexico,36,41,170200
2010-10,West Virginia,37,61,80100
2010-10,Nebraska,38,38,118700
2010-10,Idaho,39,20,153900
2010-10,Hawaii,40,18,506400
2010-10,Maine,41,28,177100
2010-10,New Hampshire,42,39,217800
2010-10,Rhode Island,43,50,228100
2010-10,Montana,44,35,183300
2010-10,Delaware,45,13,220800
2010-10,South Dakota,46,52,142600
2010-10,Alaska,47,3,296900
2010-10,North Dakota,48,37,141400
2010-10,Vermont,49,58,180900
2010-10,District of Columbia,50,12,372000
2010-10,Wyoming,51,62,183400
2010-11,California,1,9,331300
2010-11,Texas,2,54,129800
2010-11,New York,3,43,231900
2010-11,Florida,4,14,139900
2010-11,Illinois,5,21,151600
2010-11,Pennsylvania,6,47,145700
2010-11,Ohio,7,44,108200
2010-11,Michigan,8,30,85500
2010-11,Georgia,9,16,127700
2010-11,North Carolina,10,36,141500
2010-11,New Jersey,11,40,293500
2010-11,Virginia,12,56,213200
2010-11,Washington,13,59,242400
2010-11,Massachusetts,14,26,300800
2010-11,Indiana,15,22,108200
2010-11,Arizona,16,8,149200
2010-11,Tennessee,17,53,114200
2010-11,Missouri,18,32,127800
2010-11,Maryland,19,27,244100
2010-11,Wisconsin,20,60,145900
2010-11,Minnesota,21,31,162300
2010-11,Colorado,22,10,217500
2010-11,Alabama,23,4,99200
2010-11,South Carolina,24,51,127700
2010-11,Louisiana,25,25,124300
2010-11,Kentucky,26,24,114700
2010-11,Oregon,27,46,207900
2010-11,Oklahoma,28,45,96100
2010-11,Connecticut,29,11,245900
2010-11,Iowa,30,19,112500
2010-11,Mississippi,31,34,115400
